ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
4649,CMP0078,29,55.29,68.84,54.1
4650,CMP0078,30,48.21,75.87,34.31
4651,CMP0078,31,86.14,61.36,53.77
4652,CMP0078,32,71.45,36.46,77.66
4653,CMP0078,33,53.6,59.24,78.5
4654,CMP0078,34,88.38,43.54,55.71
4655,CMP0078,35,48.15,70.43,48.68
4656,CMP0078,36,92.23,74.02,83.58
4657,CMP0078,37,55.42,30.86,74.62
4658,CMP0078,38,65.47,72.23,68.51
4659,CMP0078,39,83.8,39.19,56.71
4660,CMP0078,40,89.98,40.08,47.4
4661,CMP0078,41,71.11,58.34,36.04
4662,CMP0078,42,52.95,33.84,33.57
4663,CMP0078,43,48.95,74.23,57.64
4664,CMP0078,44,69.74,54.94,56.85
4665,CMP0078,45,60.7,39.0,41.54
4666,CMP0078,46,70.74,62.51,75.88
4667,CMP0078,47,83.28,71.28,37.2
4668,CMP0078,48,74.77,65.56,84.42
4669,CMP0078,49,66.41,89.69,54.6
4670,CMP0078,50,57.86,52.73,58.59
4671,CMP0078,51,56.38,37.82,83.67
4672,CMP0078,52,42.15,48.33,30.63
4673,CMP0078,53,58.9,89.65,34.38
4674,CMP0078,54,55.18,67.05,51.47
4675,CMP0078,55,81.75,52.16,38.95
4676,CMP0078,56,56.17,35.27,43.12
4677,CMP0078,57,56.1,64.23,52.89
4678,CMP0078,58,42.77,44.54,77.09
4679,CMP0078,59,87.94,57.97,59.81
4680,CMP0078,60,68.34,67.1,73.8
4681,CMP0079,1,85.91,82.81,79.76
4682,CMP0079,2,46.17,76.57,39.83
4683,CMP0079,3,48.75,80.08,81.16
4684,CMP0079,4,84.84,88.38,89.52
4685,CMP0079,5,81.91,83.72,40.51
4686,CMP0079,6,40.04,46.07,89.96
4687,CMP0079,7,44.95,66.7,76.07
4688,CMP0079,8,62.95,84.84,86.87
4689,CMP0079,9,84.76,34.42,65.39
4690,CMP0079,10,88.71,40.89,46.51
4691,CMP0079,11,65.55,80.78,36.04
4692,CMP0079,12,73.64,66.53,46.24
4693,CMP0079,13,64.03,53.39,44.5
4694,CMP0079,14,51.65,37.21,39.61
4695,CMP0079,15,80.21,49.01,76.38
4696,CMP0079,16,56.61,59.27,66.83
4697,CMP0079,17,83.44,39.14,38.82
4698,CMP0079,18,52.91,66.52,71.67
4699,CMP0079,19,61.85,85.98,57.61
4700,CMP0079,20,56.4,45.98,74.29
4701,CMP0079,21,82.2,71.04,57.01
4702,CMP0079,22,86.45,73.22,84.77
4703,CMP0079,23,44.97,80.77,65.57
4704,CMP0079,24,87.21,89.59,79.89
4705,CMP0079,25,67.89,30.9,76.41
4706,CMP0079,26,46.62,73.07,34.06
4707,CMP0079,27,48.28,63.57,59.73
4708,CMP0079,28,85.77,63.36,79.67
4709,CMP0079,29,49.36,45.76,41.08
4710,CMP0079,30,66.46,75.91,71.63
4711,CMP0079,31,71.83,74.76,62.02
4712,CMP0079,32,91.26,40.43,48.38
4713,CMP0079,33,58.25,39.69,85.99
4714,CMP0079,34,44.01,74.99,40.32
4715,CMP0079,35,65.54,86.32,86.71
4716,CMP0079,36,44.42,68.81,87.34
4717,CMP0079,37,80.1,53.17,85.05
4718,CMP0079,38,66.22,69.93,39.34
4719,CMP0079,39,80.53,42.09,50.76
4720,CMP0079,40,62.81,77.8,45.53
4721,CMP0079,41,56.27,71.78,47.74
4722,CMP0079,42,43.26,86.11,37.15
4723,CMP0079,43,88.37,74.92,49.02
4724,CMP0079,44,74.87,32.78,39.37
4725,CMP0079,45,62.89,33.96,47.58
4726,CMP0079,46,68.57,79.74,49.92
4727,CMP0079,47,71.96,59.13,81.19
4728,CMP0079,48,45.14,79.5,86.76
4729,CMP0079,49,47.98,47.22,35.01
4730,CMP0079,50,86.66,33.48,80.94
4731,CMP0079,51,84.23,65.5,44.55
4732,CMP0079,52,49.76,41.69,46.73
4733,CMP0079,53,87.86,53.41,66.51
4734,CMP0079,54,88.57,86.4,46.89
4735,CMP0079,55,59.61,82.51,33.06
4736,CMP0079,56,86.69,79.68,40.37
4737,CMP0079,57,68.61,68.28,35.74
4738,CMP0079,58,49.16,32.76,79.53
4739,CMP0079,59,89.04,56.06,74.59
4740,CMP0079,60,84.24,72.85,73.39
4741,CMP0080,1,51.81,64.0,72.4
4742,CMP0080,2,46.6,81.24,40.24
4743,CMP0080,3,57.9,43.17,68.59
4744,CMP0080,4,56.67,32.1,45.69
4745,CMP0080,5,54.36,80.89,36.53
4746,CMP0080,6,63.03,58.03,65.86
4747,CMP0080,7,81.07,57.36,41.51
4748,CMP0080,8,59.99,70.69,35.13
4749,CMP0080,9,56.85,43.16,60.86
4750,CMP0080,10,67.49,31.62,54.91
4751,CMP0080,11,49.68,60.61,32.84
4752,CMP0080,12,86.63,84.57,48.89
4753,CMP0080,13,97.16,68.72,81.34
4754,CMP0080,14,78.17,62.15,74.94
4755,CMP0080,15,83.89,40.02,83.97
4756,CMP0080,16,66.88,84.68,46.91
4757,CMP0080,17,86.02,45.97,83.73
4758,CMP0080,18,76.92,43.72,67.93
4759,CMP0080,19,56.19,66.5,73.5
4760,CMP0080,20,88.53,79.58,79.13
4761,CMP0080,21,85.88,59.19,88.72
4762,CMP0080,22,41.9,78.25,87.42
4763,CMP0080,23,45.37,64.17,54.18
4764,CMP0080,24,88.55,80.62,78.54
4765,CMP0080,25,82.65,58.82,71.19
4766,CMP0080,26,44.4,62.17,57.01
4767,CMP0080,27,43.19,87.67,41.99
4768,CMP0080,28,48.17,32.43,88.26
4769,CMP0080,29,97.35,61.67,61.96
4770,CMP0080,30,48.66,72.75,30.21
4771,CMP0080,31,79.5,77.97,39.88
4772,CMP0080,32,55.23,81.88,39.39
4773,CMP0080,33,73.4,56.43,68.04
4774,CMP0080,34,89.03,61.85,34.07
4775,CMP0080,35,90.95,54.26,37.85
4776,CMP0080,36,54.11,88.06,52.37
4777,CMP0080,37,46.64,64.32,72.8
4778,CMP0080,38,56.37,82.59,88.49
4779,CMP0080,39,75.86,86.9,46.95
4780,CMP0080,40,58.43,35.58,80.17
4781,CMP0080,41,81.06,72.86,74.94
4782,CMP0080,42,41.27,87.85,56.43
4783,CMP0080,43,63.86,69.93,53.74
4784,CMP0080,44,86.31,58.05,52.13
4785,CMP0080,45,58.84,83.31,42.34
4786,CMP0080,46,89.91,79.25,75.41
4787,CMP0080,47,69.02,83.01,36.78
4788,CMP0080,48,89.16,62.95,39.81
4789,CMP0080,49,70.98,42.79,65.48
4790,CMP0080,50,73.7,74.47,32.4
4791,CMP0080,51,62.35,40.38,50.66
4792,CMP0080,52,49.89,57.57,88.75
4793,CMP0080,53,84.27,37.35,75.02
4794,CMP0080,54,87.84,67.71,83.82
4795,CMP0080,55,52.02,65.63,64.67
4796,CMP0080,56,82.21,54.06,86.27
4797,CMP0080,57,55.21,39.98,43.34
4798,CMP0080,58,91.4,42.66,76.26
4799,CMP0080,59,47.85,72.9,64.79
4800,CMP0080,60,84.96,32.33,59.44
4801,CMP0081,1,68.75,71.16,58.46
4802,CMP0081,2,98.14,70.09,44.54
4803,CMP0081,3,90.19,31.66,46.94
4804,CMP0081,4,44.93,85.92,72.01
4805,CMP0081,5,66.22,34.64,43.21
4806,CMP0081,6,87.31,87.55,57.61
4807,CMP0081,7,84.99,49.69,65.85
4808,CMP0081,8,68.86,71.56,63.14
4809,CMP0081,9,63.85,87.08,59.56
4810,CMP0081,10,42.35,42.33,49.97
4811,CMP0081,11,72.33,85.87,33.67
4812,CMP0081,12,49.32,37.99,73.27
4813,CMP0081,13,81.26,36.19,80.65
4814,CMP0081,14,58.23,43.31,48.25
4815,CMP0081,15,46.14,72.02,80.83
4816,CMP0081,16,45.43,32.28,76.55
4817,CMP0081,17,64.44,32.06,40.42
4818,CMP0081,18,81.03,56.32,36.21
4819,CMP0081,19,51.26,42.16,86.07
4820,CMP0081,20,63.51,81.09,80.2
4821,CMP0081,21,56.53,34.98,55.93
4822,CMP0081,22,53.7,54.92,31.48
4823,CMP0081,23,40.7,71.95,33.34
4824,CMP0081,24,87.11,74.0,41.3
4825,CMP0081,25,81.96,55.57,83.59
4826,CMP0081,26,67.36,61.47,45.64
4827,CMP0081,27,67.32,75.73,37.44
4828,CMP0081,28,52.7,82.81,36.06
4829,CMP0081,29,48.05,65.56,49.09
4830,CMP0081,30,48.16,76.77,31.36
4831,CMP0081,31,48.62,64.05,67.49
4832,CMP0081,32,69.66,51.98,49.2
4833,CMP0081,33,72.1,81.13,63.54
4834,CMP0081,34,90.85,75.87,62.81
4835,CMP0081,35,50.93,71.31,38.3
4836,CMP0081,36,86.56,50.21,82.12
4837,CMP0081,37,81.24,63.71,38.29
4838,CMP0081,38,72.45,34.31,87.2
4839,CMP0081,39,76.38,47.19,32.61
4840,CMP0081,40,51.31,49.99,54.87
4841,CMP0081,41,50.3,51.01,87.0
4842,CMP0081,42,99.53,45.43,53.41
4843,CMP0081,43,47.35,43.42,37.35
4844,CMP0081,44,95.37,38.85,85.04
4845,CMP0081,45,42.65,89.29,89.43
4846,CMP0081,46,98.15,68.51,35.82
4847,CMP0081,47,97.36,48.58,55.74
4848,CMP0081,48,99.29,89.93,33.05
4849,CMP0081,49,49.28,52.6,82.9
4850,CMP0081,50,67.77,72.79,73.88
4851,CMP0081,51,66.12,75.99,54.6
4852,CMP0081,52,80.96,79.26,85.92
4853,CMP0081,53,63.98,36.76,47.38
4854,CMP0081,54,63.57,37.47,59.6
4855,CMP0081,55,51.35,81.92,89.0
4856,CMP0081,56,68.1,31.59,68.16
4857,CMP0081,57,95.34,81.73,89.11
4858,CMP0081,58,44.14,33.69,38.59
4859,CMP0081,59,86.24,83.49,46.68
4860,CMP0081,60,71.37,77.05,47.07
4861,CMP0082,1,44.05,63.79,32.63
4862,CMP0082,2,98.54,42.62,63.66
4863,CMP0082,3,49.27,62.69,30.54
4864,CMP0082,4,68.23,86.48,38.15
4865,CMP0082,5,40.39,36.75,83.09
4866,CMP0082,6,77.45,55.75,32.97
4867,CMP0082,7,66.5,50.57,62.78
4868,CMP0082,8,63.07,83.73,38.52
4869,CMP0082,9,43.73,56.56,54.44
4870,CMP0082,10,62.07,76.47,75.13
4871,CMP0082,11,79.98,79.13,77.84
4872,CMP0082,12,53.49,48.96,65.72
4873,CMP0082,13,67.2,39.13,77.77
4874,CMP0082,14,54.47,57.45,78.97
4875,CMP0082,15,80.68,70.23,41.62
4876,CMP0082,16,46.62,60.53,41.28
4877,CMP0082,17,75.21,70.16,73.22
4878,CMP0082,18,59.08,74.05,44.91
4879,CMP0082,19,89.86,68.29,72.7
4880,CMP0082,20,86.14,33.7,73.21
4881,CMP0082,21,92.23,42.58,42.37
4882,CMP0082,22,77.07,42.59,80.04
4883,CMP0082,23,46.49,36.24,79.04
4884,CMP0082,24,50.03,76.43,48.72
4885,CMP0082,25,96.64,36.45,52.56
4886,CMP0082,26,63.04,74.91,65.46
4887,CMP0082,27,82.05,70.71,67.67
4888,CMP0082,28,66.64,62.23,36.5
4889,CMP0082,29,95.21,59.66,35.67
4890,CMP0082,30,66.98,45.59,72.82
4891,CMP0082,31,87.67,76.87,80.88
4892,CMP0082,32,80.42,83.16,49.08
4893,CMP0082,33,41.74,33.14,70.23
4894,CMP0082,34,77.36,87.07,68.93
4895,CMP0082,35,57.69,35.44,40.17
4896,CMP0082,36,75.69,58.79,78.31
4897,CMP0082,37,69.5,47.14,47.55
4898,CMP0082,38,93.73,62.14,74.22
4899,CMP0082,39,77.97,83.17,89.54
4900,CMP0082,40,55.66,53.94,69.19
4901,CMP0082,41,89.0,75.16,80.51
4902,CMP0082,42,51.08,36.64,30.9
4903,CMP0082,43,59.15,75.01,41.29
4904,CMP0082,44,92.81,38.66,58.17
4905,CMP0082,45,48.38,78.87,75.04
4906,CMP0082,46,57.27,69.81,32.19
4907,CMP0082,47,85.33,67.67,77.35
4908,CMP0082,48,82.06,67.35,64.75
4909,CMP0082,49,75.06,47.32,63.78
4910,CMP0082,50,43.5,52.49,30.85
4911,CMP0082,51,70.32,63.07,79.09
4912,CMP0082,52,86.62,86.17,47.78
4913,CMP0082,53,79.23,33.01,74.51
4914,CMP0082,54,81.16,89.77,55.63
4915,CMP0082,55,92.35,57.88,43.42
4916,CMP0082,56,88.68,31.7,38.42
4917,CMP0082,57,99.61,34.35,82.47
4918,CMP0082,58,44.06,64.79,63.56
4919,CMP0082,59,45.94,77.83,84.01
4920,CMP0082,60,41.78,78.54,46.03
4921,CMP0083,1,85.91,30.26,35.97
4922,CMP0083,2,61.22,72.71,38.59
4923,CMP0083,3,86.36,47.0,51.59
4924,CMP0083,4,46.08,30.55,32.73
4925,CMP0083,5,61.9,35.41,51.73
4926,CMP0083,6,91.42,49.88,73.44
4927,CMP0083,7,73.45,36.16,71.26
4928,CMP0083,8,81.49,88.27,57.34
4929,CMP0083,9,56.93,59.59,89.73
4930,CMP0083,10,72.79,50.81,56.05
4931,CMP0083,11,85.31,48.76,50.13
4932,CMP0083,12,67.29,42.24,34.02
4933,CMP0083,13,99.19,88.04,69.48
4934,CMP0083,14,64.66,69.31,62.94
4935,CMP0083,15,86.63,31.97,54.39
4936,CMP0083,16,42.52,45.44,40.52
4937,CMP0083,17,54.16,56.04,31.76
4938,CMP0083,18,97.51,56.43,82.74
4939,CMP0083,19,92.22,59.03,71.44
4940,CMP0083,20,42.4,51.2,53.89
4941,CMP0083,21,78.64,43.97,80.08
4942,CMP0083,22,91.45,37.47,41.7
4943,CMP0083,23,92.81,61.12,66.84
4944,CMP0083,24,89.91,32.74,30.12
4945,CMP0083,25,65.09,72.69,49.41
4946,CMP0083,26,80.66,49.79,41.49
4947,CMP0083,27,91.37,82.83,32.18
4948,CMP0083,28,80.49,35.05,33.67
4949,CMP0083,29,66.85,57.84,49.54
4950,CMP0083,30,96.11,48.71,32.24
4951,CMP0083,31,72.84,68.04,63.09
4952,CMP0083,32,61.45,30.16,41.99
4953,CMP0083,33,52.21,47.18,51.93
4954,CMP0083,34,71.78,36.14,31.08
4955,CMP0083,35,82.93,89.83,82.58
4956,CMP0083,36,53.14,62.68,37.7
4957,CMP0083,37,86.68,43.06,56.05
4958,CMP0083,38,64.47,84.93,80.55
4959,CMP0083,39,89.51,68.5,85.47
4960,CMP0083,40,76.77,82.67,60.17
4961,CMP0083,41,91.79,74.67,50.59
4962,CMP0083,42,76.61,69.19,81.72
4963,CMP0083,43,61.05,70.69,65.98
4964,CMP0083,44,59.54,50.19,65.86
4965,CMP0083,45,42.3,85.28,42.1
4966,CMP0083,46,72.83,40.09,80.8
4967,CMP0083,47,91.05,62.54,46.48
4968,CMP0083,48,43.11,46.11,66.84
4969,CMP0083,49,60.19,87.91,58.52
4970,CMP0083,50,78.72,82.29,57.3
4971,CMP0083,51,48.3,61.41,36.1
4972,CMP0083,52,76.21,81.95,65.59
4973,CMP0083,53,51.77,35.9,74.04
4974,CMP0083,54,98.04,51.19,57.18
4975,CMP0083,55,69.09,60.49,66.55
4976,CMP0083,56,82.51,82.81,75.99
4977,CMP0083,57,49.13,60.9,59.01
4978,CMP0083,58,48.65,49.18,56.62
4979,CMP0083,59,61.49,70.16,40.74
4980,CMP0083,60,52.33,49.41,41.37
4981,CMP0084,1,47.38,47.89,64.0
4982,CMP0084,2,83.94,48.06,52.39
4983,CMP0084,3,86.37,32.72,50.66
4984,CMP0084,4,78.77,52.91,76.61
4985,CMP0084,5,40.44,48.74,67.27
4986,CMP0084,6,51.54,67.85,69.84
4987,CMP0084,7,66.76,71.7,39.58
4988,CMP0084,8,55.11,54.26,85.52
4989,CMP0084,9,91.13,34.44,66.18
4990,CMP0084,10,97.17,46.12,87.36
4991,CMP0084,11,74.34,71.58,55.55
4992,CMP0084,12,80.94,68.52,50.56
4993,CMP0084,13,91.71,52.75,50.25
4994,CMP0084,14,87.54,80.63,55.08
4995,CMP0084,15,56.67,40.32,72.18
4996,CMP0084,16,43.0,72.12,74.64
4997,CMP0084,17,44.36,70.59,69.25
4998,CMP0084,18,41.76,80.9,67.79
4999,CMP0084,19,64.68,50.33,89.57
5000,CMP0084,20,97.99,62.46,55.9
5001,CMP0084,21,64.52,81.39,40.06
5002,CMP0084,22,48.38,78.21,64.11
5003,CMP0084,23,97.26,79.92,62.91
5004,CMP0084,24,60.55,72.06,40.28
5005,CMP0084,25,45.79,81.03,43.55
5006,CMP0084,26,66.93,60.47,81.62
5007,CMP0084,27,63.89,43.29,54.47
5008,CMP0084,28,85.96,86.27,36.05
5009,CMP0084,29,48.53,89.49,55.67
5010,CMP0084,30,89.88,32.06,51.34
5011,CMP0084,31,47.52,51.22,35.67
5012,CMP0084,32,92.2,86.51,79.14
5013,CMP0084,33,68.09,70.2,72.38
5014,CMP0084,34,65.99,38.06,30.36
5015,CMP0084,35,82.7,68.51,85.22
5016,CMP0084,36,65.88,74.37,61.82
5017,CMP0084,37,62.18,61.22,36.88
5018,CMP0084,38,51.39,57.91,59.98
5019,CMP0084,39,87.82,89.35,44.7
5020,CMP0084,40,82.47,84.87,49.95
5021,CMP0084,41,92.76,36.45,85.04
5022,CMP0084,42,76.07,68.17,75.97
5023,CMP0084,43,44.41,59.91,39.67
5024,CMP0084,44,57.35,76.49,51.45
5025,CMP0084,45,91.48,35.51,73.56
5026,CMP0084,46,68.33,68.92,83.03
5027,CMP0084,47,66.71,43.41,56.29
5028,CMP0084,48,45.76,44.22,63.89
5029,CMP0084,49,45.74,59.92,49.65
5030,CMP0084,50,80.71,34.37,84.09
5031,CMP0084,51,94.64,82.05,38.81
5032,CMP0084,52,42.13,78.21,85.9
5033,CMP0084,53,95.63,72.33,56.02
5034,CMP0084,54,51.02,65.63,55.42
5035,CMP0084,55,67.6,82.71,82.01
5036,CMP0084,56,93.53,56.1,77.88
5037,CMP0084,57,48.46,83.62,38.65
5038,CMP0084,58,95.96,82.75,62.97
5039,CMP0084,59,57.85,52.95,52.41
5040,CMP0084,60,96.14,45.74,35.18
5041,CMP0085,1,80.76,53.76,50.22
5042,CMP0085,2,96.7,75.12,58.26
5043,CMP0085,3,87.96,31.85,65.72
5044,CMP0085,4,68.39,80.07,38.29
5045,CMP0085,5,96.52,83.12,39.01
5046,CMP0085,6,70.48,57.46,81.84
5047,CMP0085,7,72.76,64.07,58.09
5048,CMP0085,8,55.6,52.04,86.1
5049,CMP0085,9,44.61,63.13,60.24
5050,CMP0085,10,55.24,84.35,42.74
5051,CMP0085,11,50.49,50.45,71.02
5052,CMP0085,12,86.3,55.47,84.45
5053,CMP0085,13,44.46,74.34,53.34
5054,CMP0085,14,43.59,85.03,49.86
5055,CMP0085,15,97.92,65.89,67.95
5056,CMP0085,16,82.02,49.1,83.55
5057,CMP0085,17,99.52,81.61,44.33
5058,CMP0085,18,75.02,68.25,37.56
5059,CMP0085,19,64.02,69.6,72.63
5060,CMP0085,20,45.45,70.68,44.74
5061,CMP0085,21,72.47,43.85,64.74
5062,CMP0085,22,68.62,70.62,80.25
5063,CMP0085,23,76.17,38.36,41.04
5064,CMP0085,24,59.39,61.38,78.5
5065,CMP0085,25,71.89,48.53,41.26
5066,CMP0085,26,94.91,89.59,51.62
5067,CMP0085,27,66.5,85.38,57.68
5068,CMP0085,28,77.43,61.96,53.84
5069,CMP0085,29,69.51,35.25,72.0
5070,CMP0085,30,58.11,64.62,72.04
5071,CMP0085,31,71.37,32.5,35.57
5072,CMP0085,32,84.46,56.57,39.16
5073,CMP0085,33,86.38,86.91,85.81
5074,CMP0085,34,43.92,89.46,51.37
5075,CMP0085,35,63.47,74.17,68.66
5076,CMP0085,36,46.0,70.19,44.07
5077,CMP0085,37,72.11,59.42,64.88
5078,CMP0085,38,82.31,86.09,37.45
5079,CMP0085,39,48.61,85.56,74.98
5080,CMP0085,40,48.59,67.99,33.79
5081,CMP0085,41,80.18,80.84,64.6
5082,CMP0085,42,57.6,87.78,72.44
5083,CMP0085,43,48.78,49.11,74.63
5084,CMP0085,44,53.41,54.6,33.19
5085,CMP0085,45,89.58,37.0,34.01
5086,CMP0085,46,46.69,47.55,68.63
5087,CMP0085,47,57.26,84.16,30.36
5088,CMP0085,48,55.88,80.25,34.94
5089,CMP0085,49,46.52,58.23,67.9
5090,CMP0085,50,96.98,71.86,68.0
5091,CMP0085,51,74.84,75.91,55.13
5092,CMP0085,52,80.38,58.08,57.08
5093,CMP0085,53,61.32,82.11,41.97
5094,CMP0085,54,95.42,87.45,89.73
5095,CMP0085,55,91.12,62.24,76.4
5096,CMP0085,56,79.75,30.48,32.85
5097,CMP0085,57,46.47,61.66,54.43
5098,CMP0085,58,95.1,86.64,80.43
5099,CMP0085,59,71.17,36.46,55.47
5100,CMP0085,60,76.48,76.33,67.56
5101,CMP0086,1,68.45,32.7,37.21
5102,CMP0086,2,99.29,58.14,67.41
5103,CMP0086,3,98.48,53.47,50.34
5104,CMP0086,4,62.86,89.06,61.79
5105,CMP0086,5,95.01,55.95,65.61
5106,CMP0086,6,40.21,65.61,31.85
5107,CMP0086,7,63.05,66.93,32.74
5108,CMP0086,8,75.17,86.77,75.17
5109,CMP0086,9,89.45,58.93,70.33
5110,CMP0086,10,45.31,68.77,46.5
5111,CMP0086,11,99.32,51.91,43.05
5112,CMP0086,12,97.65,32.24,81.32
5113,CMP0086,13,90.75,38.22,67.38
5114,CMP0086,14,67.36,88.79,37.48
5115,CMP0086,15,92.26,61.6,80.34
5116,CMP0086,16,45.43,81.32,80.76
5117,CMP0086,17,45.51,85.16,64.07
5118,CMP0086,18,60.8,51.71,47.35
5119,CMP0086,19,46.1,30.08,86.24
5120,CMP0086,20,57.49,82.14,34.73
5121,CMP0086,21,48.54,63.96,59.81
5122,CMP0086,22,59.07,71.34,47.13
5123,CMP0086,23,70.97,42.75,42.46
5124,CMP0086,24,53.94,36.56,89.01
5125,CMP0086,25,91.96,51.84,83.69
5126,CMP0086,26,64.31,77.8,37.5
5127,CMP0086,27,86.83,75.89,83.46
5128,CMP0086,28,44.34,43.0,85.19
5129,CMP0086,29,64.45,40.22,54.2
5130,CMP0086,30,76.02,58.44,75.47
5131,CMP0086,31,90.73,66.74,51.94
5132,CMP0086,32,43.11,79.76,64.34
5133,CMP0086,33,70.03,41.83,76.73
5134,CMP0086,34,93.46,54.38,33.74
5135,CMP0086,35,56.51,58.32,80.7
5136,CMP0086,36,90.48,31.2,42.14
5137,CMP0086,37,78.46,82.45,85.34
5138,CMP0086,38,55.07,77.81,39.13
5139,CMP0086,39,62.98,39.85,34.53
5140,CMP0086,40,90.48,39.88,62.04
5141,CMP0086,41,79.29,55.47,80.74
5142,CMP0086,42,63.27,78.3,31.89
5143,CMP0086,43,52.49,68.63,45.93
5144,CMP0086,44,88.89,65.52,73.7
5145,CMP0086,45,51.34,88.62,61.22
5146,CMP0086,46,41.81,30.1,83.79
5147,CMP0086,47,84.66,35.32,85.54
5148,CMP0086,48,69.64,78.94,79.78
5149,CMP0086,49,83.71,57.36,70.31
5150,CMP0086,50,87.75,42.02,53.66
5151,CMP0086,51,44.7,85.83,42.49
5152,CMP0086,52,50.58,32.03,49.49
5153,CMP0086,53,56.91,42.03,69.4
5154,CMP0086,54,58.0,34.95,37.63
5155,CMP0086,55,55.45,54.73,82.5
5156,CMP0086,56,89.06,82.92,83.29
5157,CMP0086,57,83.96,32.81,48.41
5158,CMP0086,58,62.83,57.59,59.73
5159,CMP0086,59,84.28,76.94,85.88
5160,CMP0086,60,92.21,49.29,85.3
5161,CMP0087,1,53.86,65.66,86.8
5162,CMP0087,2,77.23,61.73,73.29
5163,CMP0087,3,54.09,37.9,32.21
5164,CMP0087,4,57.1,80.24,41.43
5165,CMP0087,5,53.93,62.86,31.74
5166,CMP0087,6,98.46,44.54,83.89
5167,CMP0087,7,69.19,54.42,89.83
5168,CMP0087,8,49.56,41.0,58.25
5169,CMP0087,9,43.44,59.45,54.84
5170,CMP0087,10,76.4,30.72,51.95
5171,CMP0087,11,99.33,55.12,55.56
5172,CMP0087,12,86.73,58.64,67.54
5173,CMP0087,13,54.48,35.59,46.71
5174,CMP0087,14,90.63,83.61,44.32
5175,CMP0087,15,52.72,54.97,72.59
5176,CMP0087,16,57.39,30.11,71.11
5177,CMP0087,17,61.01,50.33,72.95
5178,CMP0087,18,56.5,56.74,59.48
5179,CMP0087,19,52.32,58.07,87.75
5180,CMP0087,20,83.95,67.13,80.45
5181,CMP0087,21,66.0,62.88,77.0
5182,CMP0087,22,40.58,66.38,36.9
5183,CMP0087,23,88.01,40.46,49.25
5184,CMP0087,24,97.86,62.27,31.24
5185,CMP0087,25,98.98,40.69,47.89
5186,CMP0087,26,89.49,51.61,31.16
5187,CMP0087,27,55.87,61.58,52.75
5188,CMP0087,28,46.69,63.48,44.81
5189,CMP0087,29,91.98,42.15,58.11
5190,CMP0087,30,57.37,62.35,72.69
5191,CMP0087,31,88.81,44.51,59.22
5192,CMP0087,32,91.14,50.26,83.78
5193,CMP0087,33,59.4,30.67,49.4
5194,CMP0087,34,61.69,35.68,80.69
5195,CMP0087,35,83.67,54.61,42.22
5196,CMP0087,36,51.03,32.61,78.1
5197,CMP0087,37,49.0,47.68,61.83
5198,CMP0087,38,72.16,39.51,38.92
5199,CMP0087,39,56.35,37.89,48.0
5200,CMP0087,40,74.89,45.75,31.27
5201,CMP0087,41,46.76,37.26,39.28
5202,CMP0087,42,71.89,75.15,77.6
5203,CMP0087,43,66.64,67.98,47.48
5204,CMP0087,44,52.34,44.63,43.51
5205,CMP0087,45,82.18,68.83,68.98
5206,CMP0087,46,69.06,66.04,69.52
5207,CMP0087,47,82.74,43.73,33.77
5208,CMP0087,48,52.66,87.68,50.41
5209,CMP0087,49,52.62,63.89,36.3
5210,CMP0087,50,96.59,34.95,32.4
5211,CMP0087,51,79.14,40.72,83.57
5212,CMP0087,52,96.04,75.05,64.99
5213,CMP0087,53,79.2,31.1,31.16
5214,CMP0087,54,74.56,80.49,78.73
5215,CMP0087,55,52.83,77.47,30.09
5216,CMP0087,56,90.65,32.87,60.74
5217,CMP0087,57,50.7,83.76,42.74
5218,CMP0087,58,87.57,33.79,52.54
5219,CMP0087,59,73.7,41.96,59.51
5220,CMP0087,60,54.22,61.66,77.23
5221,CMP0088,1,78.04,61.58,76.64
5222,CMP0088,2,55.33,51.71,75.46
5223,CMP0088,3,71.66,87.04,79.71
5224,CMP0088,4,60.25,37.17,57.21
5225,CMP0088,5,83.6,74.17,86.12
5226,CMP0088,6,48.86,36.93,89.99
5227,CMP0088,7,42.95,60.48,40.23
5228,CMP0088,8,74.19,41.95,31.8
5229,CMP0088,9,87.18,57.71,56.34
5230,CMP0088,10,42.95,65.3,35.31
5231,CMP0088,11,96.67,87.31,81.69
5232,CMP0088,12,87.48,52.25,65.21
5233,CMP0088,13,68.99,50.87,53.96
5234,CMP0088,14,49.12,66.64,41.77
5235,CMP0088,15,53.9,67.54,36.06
5236,CMP0088,16,65.47,63.79,49.24
5237,CMP0088,17,78.05,77.4,46.8
5238,CMP0088,18,56.58,56.45,40.74
5239,CMP0088,19,44.56,41.11,81.01
5240,CMP0088,20,74.68,70.49,57.55
5241,CMP0088,21,59.1,72.76,89.53
5242,CMP0088,22,63.78,45.77,50.18
5243,CMP0088,23,76.59,81.32,78.74
5244,CMP0088,24,53.3,61.58,77.76
5245,CMP0088,25,77.45,85.19,84.39
5246,CMP0088,26,79.47,63.89,57.99
5247,CMP0088,27,46.3,47.47,82.68
5248,CMP0088,28,95.33,44.66,33.56
5249,CMP0088,29,93.16,78.35,61.34
5250,CMP0088,30,61.48,47.82,42.04
5251,CMP0088,31,69.86,62.18,81.57
5252,CMP0088,32,76.44,42.24,45.11
5253,CMP0088,33,64.63,65.22,85.72
5254,CMP0088,34,80.49,54.07,40.96
