EmployeeSnapshotID,CompanyID,PeriodID,EmployeeCount,AvgSalary
7481,CMP0375,1,4485,113.15
7482,CMP0375,2,4156,101.17
7483,CMP0375,3,3362,67.37
7484,CMP0375,4,7176,73.03
7485,CMP0375,5,9411,84.07
7486,CMP0375,6,5900,103.66
7487,CMP0375,7,2140,51.62
7488,CMP0375,8,4299,74.54
7489,CMP0375,9,6703,78.18
7490,CMP0375,10,2856,59.63
7491,CMP0375,11,6961,83.85
7492,CMP0375,12,2238,43.29
7493,CMP0375,13,4755,42.09
7494,CMP0375,14,5834,82.35
7495,CMP0375,15,7621,76.64
7496,CMP0375,16,2805,63.92
7497,CMP0375,17,2723,76.44
7498,CMP0375,18,7740,82.58
7499,CMP0375,19,6857,101.83
7500,CMP0375,20,7499,82.37
7501,CMP0376,1,3838,56.78
7502,CMP0376,2,2347,77.82
7503,CMP0376,3,2654,33.18
7504,CMP0376,4,2214,41.81
7505,CMP0376,5,3291,64.12
7506,CMP0376,6,3798,91.03
7507,CMP0376,7,2585,67.9
7508,CMP0376,8,5543,58.89
7509,CMP0376,9,2745,90.71
7510,CMP0376,10,4966,85.98
7511,CMP0376,11,2565,51.24
7512,CMP0376,12,1834,52.53
7513,CMP0376,13,6982,36.73
7514,CMP0376,14,3872,99.42
7515,CMP0376,15,3351,74.5
7516,CMP0376,16,5550,37.22
7517,CMP0376,17,3751,69.85
7518,CMP0376,18,6196,89.61
7519,CMP0376,19,7145,70.72
7520,CMP0376,20,2645,65.18
7521,CMP0377,1,3951,75.61
7522,CMP0377,2,7420,95.91
7523,CMP0377,3,7355,69.11
7524,CMP0377,4,3404,68.22
7525,CMP0377,5,3397,79.11
7526,CMP0377,6,2971,66.47
7527,CMP0377,7,4849,77.89
7528,CMP0377,8,2119,85.69
7529,CMP0377,9,3936,107.79
7530,CMP0377,10,3434,91.51
7531,CMP0377,11,3048,40.96
7532,CMP0377,12,7149,63.65
7533,CMP0377,13,3082,20.58
7534,CMP0377,14,6202,73.69
7535,CMP0377,15,5229,74.54
7536,CMP0377,16,3380,77.73
7537,CMP0377,17,5646,67.48
7538,CMP0377,18,5082,71.42
7539,CMP0377,19,2044,93.35
7540,CMP0377,20,2973,31.85
7541,CMP0378,1,7891,70.29
7542,CMP0378,2,4399,49.23
7543,CMP0378,3,4072,80.02
7544,CMP0378,4,5915,93.91
7545,CMP0378,5,3920,24.97
7546,CMP0378,6,3012,65.67
7547,CMP0378,7,2960,95.51
7548,CMP0378,8,8801,72.82
7549,CMP0378,9,8036,50.05
7550,CMP0378,10,7952,79.45
7551,CMP0378,11,8010,44.36
7552,CMP0378,12,3712,92.39
7553,CMP0378,13,2448,92.63
7554,CMP0378,14,3024,72.75
7555,CMP0378,15,8376,72.9
7556,CMP0378,16,4807,71.84
7557,CMP0378,17,4002,72.28
7558,CMP0378,18,6679,63.21
7559,CMP0378,19,6442,101.59
7560,CMP0378,20,6910,65.67
7561,CMP0379,1,2378,85.73
7562,CMP0379,2,4787,62.13
7563,CMP0379,3,2491,64.09
7564,CMP0379,4,4072,51.01
7565,CMP0379,5,4697,80.89
7566,CMP0379,6,4155,52.54
7567,CMP0379,7,3386,73.79
7568,CMP0379,8,3404,33.43
7569,CMP0379,9,1392,73.11
7570,CMP0379,10,6381,90.46
7571,CMP0379,11,3975,94.56
7572,CMP0379,12,5339,53.54
7573,CMP0379,13,5593,55.34
7574,CMP0379,14,5581,82.61
7575,CMP0379,15,5635,70.06
7576,CMP0379,16,6091,58.75
7577,CMP0379,17,3828,82.28
7578,CMP0379,18,3425,82.95
7579,CMP0379,19,3123,61.43
7580,CMP0379,20,4303,73.74
7581,CMP0380,1,4004,64.31
7582,CMP0380,2,6905,75.56
7583,CMP0380,3,5327,47.48
7584,CMP0380,4,2486,79.61
7585,CMP0380,5,8239,61.41
7586,CMP0380,6,5565,62.32
7587,CMP0380,7,7645,37.72
7588,CMP0380,8,3953,24.25
7589,CMP0380,9,8203,92.13
7590,CMP0380,10,7905,59.04
7591,CMP0380,11,4422,74.27
7592,CMP0380,12,4765,67.58
7593,CMP0380,13,4918,73.68
7594,CMP0380,14,9832,52.74
7595,CMP0380,15,4103,56.4
7596,CMP0380,16,4360,52.72
7597,CMP0380,17,5727,49.32
7598,CMP0380,18,8792,80.63
7599,CMP0380,19,7986,96.63
7600,CMP0380,20,8457,82.26
7601,CMP0381,1,2467,91.11
7602,CMP0381,2,2524,93.14
7603,CMP0381,3,2478,50.09
7604,CMP0381,4,2391,68.77
7605,CMP0381,5,1029,66.17
7606,CMP0381,6,2699,68.72
7607,CMP0381,7,2262,62.63
7608,CMP0381,8,4437,46.0
7609,CMP0381,9,2899,61.64
7610,CMP0381,10,2611,88.86
7611,CMP0381,11,4322,66.77
7612,CMP0381,12,1367,51.89
7613,CMP0381,13,3113,93.65
7614,CMP0381,14,1907,55.22
7615,CMP0381,15,4213,76.94
7616,CMP0381,16,5110,-8.29
7617,CMP0381,17,2814,101.3
7618,CMP0381,18,3177,79.71
7619,CMP0381,19,1401,81.78
7620,CMP0381,20,3079,69.04
7621,CMP0382,1,4493,84.79
7622,CMP0382,2,13004,75.28
7623,CMP0382,3,11895,85.93
7624,CMP0382,4,9350,80.63
7625,CMP0382,5,9219,24.43
7626,CMP0382,6,12743,70.89
7627,CMP0382,7,5793,48.87
7628,CMP0382,8,7276,46.39
7629,CMP0382,9,6597,46.73
7630,CMP0382,10,12006,53.91
7631,CMP0382,11,11094,59.25
7632,CMP0382,12,11323,108.27
7633,CMP0382,13,5073,42.32
7634,CMP0382,14,7719,66.11
7635,CMP0382,15,4163,52.73
7636,CMP0382,16,12457,60.8
7637,CMP0382,17,11117,51.97
7638,CMP0382,18,12171,69.46
7639,CMP0382,19,10740,64.32
7640,CMP0382,20,9586,83.92
7641,CMP0383,1,10300,55.97
7642,CMP0383,2,14802,91.66
7643,CMP0383,3,9947,53.89
7644,CMP0383,4,7905,42.42
7645,CMP0383,5,14939,67.41
7646,CMP0383,6,16637,81.53
7647,CMP0383,7,12420,71.45
7648,CMP0383,8,6011,63.97
7649,CMP0383,9,9438,105.9
7650,CMP0383,10,16292,93.62
7651,CMP0383,11,9086,71.71
7652,CMP0383,12,11253,62.02
7653,CMP0383,13,6057,114.01
7654,CMP0383,14,11056,100.73
7655,CMP0383,15,11893,12.52
7656,CMP0383,16,11121,103.26
7657,CMP0383,17,18182,95.1
7658,CMP0383,18,19195,68.48
7659,CMP0383,19,7782,63.02
7660,CMP0383,20,14897,60.23
7661,CMP0384,1,1576,59.0
7662,CMP0384,2,1626,49.72
7663,CMP0384,3,1922,82.33
7664,CMP0384,4,5033,58.04
7665,CMP0384,5,3396,88.42
7666,CMP0384,6,5123,113.89
7667,CMP0384,7,2428,54.92
7668,CMP0384,8,3384,34.21
7669,CMP0384,9,5120,60.8
7670,CMP0384,10,5571,50.81
7671,CMP0384,11,4129,82.14
7672,CMP0384,12,3790,69.0
7673,CMP0384,13,5286,74.72
7674,CMP0384,14,6013,96.78
7675,CMP0384,15,6197,83.83
7676,CMP0384,16,7138,66.69
7677,CMP0384,17,2341,89.52
7678,CMP0384,18,5845,28.9
7679,CMP0384,19,5222,77.75
7680,CMP0384,20,4222,52.81
7681,CMP0385,1,7711,61.93
7682,CMP0385,2,3484,93.54
7683,CMP0385,3,10223,65.41
7684,CMP0385,4,8795,75.71
7685,CMP0385,5,3182,39.45
7686,CMP0385,6,3158,80.93
7687,CMP0385,7,10010,105.54
7688,CMP0385,8,4197,78.23
7689,CMP0385,9,5652,90.17
7690,CMP0385,10,11481,37.12
7691,CMP0385,11,4416,71.59
7692,CMP0385,12,5586,80.19
7693,CMP0385,13,8099,64.25
7694,CMP0385,14,10609,53.53
7695,CMP0385,15,8248,61.32
7696,CMP0385,16,12608,78.31
7697,CMP0385,17,3353,65.72
7698,CMP0385,18,8990,63.14
7699,CMP0385,19,9362,50.23
7700,CMP0385,20,10173,68.42
7701,CMP0386,1,971,67.36
7702,CMP0386,2,1790,22.35
7703,CMP0386,3,1289,70.14
7704,CMP0386,4,2400,49.18
7705,CMP0386,5,2228,75.86
7706,CMP0386,6,1696,115.31
7707,CMP0386,7,1752,50.5
7708,CMP0386,8,2709,74.13
7709,CMP0386,9,3050,54.56
7710,CMP0386,10,1530,73.1
7711,CMP0386,11,2754,88.75
7712,CMP0386,12,1594,61.05
7713,CMP0386,13,1107,46.68
7714,CMP0386,14,1649,84.75
7715,CMP0386,15,2780,50.91
7716,CMP0386,16,1609,61.61
7717,CMP0386,17,2274,51.46
7718,CMP0386,18,3304,81.47
7719,CMP0386,19,2889,98.34
7720,CMP0386,20,2597,33.5
7721,CMP0387,1,4630,53.95
7722,CMP0387,2,4774,55.67
7723,CMP0387,3,2352,94.9
7724,CMP0387,4,2647,69.38
7725,CMP0387,5,5228,98.01
7726,CMP0387,6,2803,66.36
7727,CMP0387,7,3740,78.83
7728,CMP0387,8,5755,84.12
7729,CMP0387,9,2101,82.75
7730,CMP0387,10,4665,84.28
7731,CMP0387,11,5268,41.7
7732,CMP0387,12,3099,75.69
7733,CMP0387,13,3216,50.82
7734,CMP0387,14,7665,51.59
7735,CMP0387,15,2179,89.96
7736,CMP0387,16,2191,29.04
7737,CMP0387,17,3663,48.72
7738,CMP0387,18,4285,92.69
7739,CMP0387,19,2305,93.87
7740,CMP0387,20,4692,67.32
7741,CMP0388,1,7985,55.88
7742,CMP0388,2,7415,82.84
7743,CMP0388,3,4372,54.67
7744,CMP0388,4,8503,34.93
7745,CMP0388,5,5528,62.93
7746,CMP0388,6,3327,118.1
7747,CMP0388,7,6952,37.44
7748,CMP0388,8,5086,36.15
7749,CMP0388,9,11481,106.41
7750,CMP0388,10,3236,62.86
7751,CMP0388,11,12012,79.84
7752,CMP0388,12,8798,83.6
7753,CMP0388,13,8089,63.91
7754,CMP0388,14,11405,49.75
7755,CMP0388,15,7195,48.8
7756,CMP0388,16,7712,59.36
7757,CMP0388,17,11578,88.9
7758,CMP0388,18,6399,53.73
7759,CMP0388,19,7538,87.14
7760,CMP0388,20,3617,72.7
7761,CMP0389,1,9031,79.47
7762,CMP0389,2,11974,110.48
7763,CMP0389,3,11927,78.25
7764,CMP0389,4,11295,68.82
7765,CMP0389,5,10156,31.74
7766,CMP0389,6,7403,96.95
7767,CMP0389,7,7973,69.09
7768,CMP0389,8,11300,50.6
7769,CMP0389,9,4874,62.74
7770,CMP0389,10,10453,28.04
7771,CMP0389,11,13971,46.66
7772,CMP0389,12,8075,54.38
7773,CMP0389,13,6642,46.25
7774,CMP0389,14,9251,86.18
7775,CMP0389,15,13943,86.44
7776,CMP0389,16,10266,51.71
7777,CMP0389,17,7601,47.07
7778,CMP0389,18,9471,69.58
7779,CMP0389,19,5515,71.26
7780,CMP0389,20,9227,86.73
7781,CMP0390,1,4728,90.57
7782,CMP0390,2,3794,66.36
7783,CMP0390,3,6416,59.94
7784,CMP0390,4,1727,76.69
7785,CMP0390,5,4155,64.61
7786,CMP0390,6,3882,102.94
7787,CMP0390,7,2589,96.95
7788,CMP0390,8,3665,70.72
7789,CMP0390,9,1757,81.97
7790,CMP0390,10,6130,61.92
7791,CMP0390,11,4294,81.48
7792,CMP0390,12,2686,87.33
7793,CMP0390,13,3448,72.13
7794,CMP0390,14,4299,43.96
7795,CMP0390,15,2796,101.07
7796,CMP0390,16,5279,92.65
7797,CMP0390,17,5130,109.79
7798,CMP0390,18,4616,49.16
7799,CMP0390,19,6253,80.02
7800,CMP0390,20,5602,60.24
7801,CMP0391,1,6304,67.94
7802,CMP0391,2,2817,59.91
7803,CMP0391,3,6356,92.52
7804,CMP0391,4,4608,66.82
7805,CMP0391,5,3955,80.24
7806,CMP0391,6,2688,19.85
7807,CMP0391,7,4947,52.61
7808,CMP0391,8,2976,77.63
7809,CMP0391,9,2034,96.24
7810,CMP0391,10,5650,57.56
7811,CMP0391,11,3372,121.29
7812,CMP0391,12,3192,55.91
7813,CMP0391,13,2320,90.29
7814,CMP0391,14,5684,58.45
7815,CMP0391,15,4900,63.71
7816,CMP0391,16,3246,62.34
7817,CMP0391,17,3988,44.31
7818,CMP0391,18,6783,71.52
7819,CMP0391,19,4016,60.87
7820,CMP0391,20,2682,87.98
7821,CMP0392,1,4287,92.02
7822,CMP0392,2,3121,72.64
7823,CMP0392,3,3636,42.17
7824,CMP0392,4,2444,76.99
7825,CMP0392,5,4633,59.71
7826,CMP0392,6,1985,74.86
7827,CMP0392,7,3515,113.02
7828,CMP0392,8,3479,49.64
7829,CMP0392,9,4162,61.82
7830,CMP0392,10,4220,91.27
7831,CMP0392,11,4403,55.17
7832,CMP0392,12,1537,57.38
7833,CMP0392,13,4352,63.48
7834,CMP0392,14,4934,50.53
7835,CMP0392,15,4853,34.06
7836,CMP0392,16,4498,39.67
7837,CMP0392,17,3463,64.11
7838,CMP0392,18,3677,88.32
7839,CMP0392,19,3796,66.5
7840,CMP0392,20,2937,113.12
7841,CMP0393,1,2546,52.77
7842,CMP0393,2,2785,105.15
7843,CMP0393,3,1280,51.03
7844,CMP0393,4,1150,54.71
7845,CMP0393,5,2576,67.05
7846,CMP0393,6,1262,74.67
7847,CMP0393,7,2564,57.42
7848,CMP0393,8,2986,56.42
7849,CMP0393,9,3236,30.94
7850,CMP0393,10,981,80.3
7851,CMP0393,11,3444,97.28
7852,CMP0393,12,1717,67.95
7853,CMP0393,13,3417,72.31
7854,CMP0393,14,3807,61.26
7855,CMP0393,15,1245,88.85
7856,CMP0393,16,1246,75.31
7857,CMP0393,17,2819,34.61
7858,CMP0393,18,1407,76.99
7859,CMP0393,19,3257,106.59
7860,CMP0393,20,1913,49.72
7861,CMP0394,1,3550,49.27
7862,CMP0394,2,2275,69.39
7863,CMP0394,3,3917,74.84
7864,CMP0394,4,2147,99.22
7865,CMP0394,5,1743,104.88
7866,CMP0394,6,5213,64.49
7867,CMP0394,7,1830,58.62
7868,CMP0394,8,3778,52.48
7869,CMP0394,9,4974,95.58
7870,CMP0394,10,3337,61.87
7871,CMP0394,11,2802,99.74
7872,CMP0394,12,1668,41.2
7873,CMP0394,13,4677,78.2
7874,CMP0394,14,4116,71.8
7875,CMP0394,15,3228,47.95
7876,CMP0394,16,4422,52.4
7877,CMP0394,17,5081,77.24
7878,CMP0394,18,5748,77.82
7879,CMP0394,19,2802,45.76
7880,CMP0394,20,4846,92.67
7881,CMP0395,1,1901,77.79
7882,CMP0395,2,3716,49.43
7883,CMP0395,3,2880,103.96
7884,CMP0395,4,3422,54.81
7885,CMP0395,5,4524,80.5
7886,CMP0395,6,3841,101.72
7887,CMP0395,7,3333,106.88
7888,CMP0395,8,1617,79.91
7889,CMP0395,9,2580,83.61
7890,CMP0395,10,4971,57.87
7891,CMP0395,11,3570,58.78
7892,CMP0395,12,1387,88.25
7893,CMP0395,13,1566,87.15
7894,CMP0395,14,1795,28.79
7895,CMP0395,15,3263,66.48
7896,CMP0395,16,3991,93.44
7897,CMP0395,17,1761,62.48
7898,CMP0395,18,4934,21.04
7899,CMP0395,19,3368,68.85
7900,CMP0395,20,3332,35.93
7901,CMP0396,1,3308,76.47
7902,CMP0396,2,5740,69.13
7903,CMP0396,3,3360,89.05
7904,CMP0396,4,5556,81.11
7905,CMP0396,5,7163,20.2
7906,CMP0396,6,2776,56.35
7907,CMP0396,7,4670,57.91
7908,CMP0396,8,6635,58.61
7909,CMP0396,9,7325,64.16
7910,CMP0396,10,5532,69.41
7911,CMP0396,11,6582,20.45
7912,CMP0396,12,6166,45.15
7913,CMP0396,13,4233,126.18
7914,CMP0396,14,8499,85.1
7915,CMP0396,15,8940,105.07
7916,CMP0396,16,9465,70.06
7917,CMP0396,17,4176,65.56
7918,CMP0396,18,9772,84.86
7919,CMP0396,19,7326,64.72
7920,CMP0396,20,2666,99.84
7921,CMP0397,1,7121,83.43
7922,CMP0397,2,7876,108.33
7923,CMP0397,3,4204,75.13
7924,CMP0397,4,2800,79.75
7925,CMP0397,5,3315,75.08
7926,CMP0397,6,3491,37.54
7927,CMP0397,7,5471,97.01
7928,CMP0397,8,3496,88.08
7929,CMP0397,9,5331,47.96
7930,CMP0397,10,7905,78.78
7931,CMP0397,11,10380,50.97
7932,CMP0397,12,8172,60.1
7933,CMP0397,13,2956,93.06
7934,CMP0397,14,5324,66.36
7935,CMP0397,15,6935,88.81
7936,CMP0397,16,7801,46.72
7937,CMP0397,17,5906,69.02
7938,CMP0397,18,7111,66.74
7939,CMP0397,19,5451,72.82
7940,CMP0397,20,3759,22.52
7941,CMP0398,1,6830,65.54
7942,CMP0398,2,6164,53.49
7943,CMP0398,3,11048,74.87
7944,CMP0398,4,11589,62.58
7945,CMP0398,5,5812,78.76
7946,CMP0398,6,8206,59.17
7947,CMP0398,7,16238,137.67
7948,CMP0398,8,16431,62.49
7949,CMP0398,9,8100,54.57
7950,CMP0398,10,8723,99.91
7951,CMP0398,11,12666,92.51
7952,CMP0398,12,8609,73.14
7953,CMP0398,13,13084,59.81
7954,CMP0398,14,5343,74.05
7955,CMP0398,15,11799,87.13
7956,CMP0398,16,4614,89.4
7957,CMP0398,17,4632,64.67
7958,CMP0398,18,18400,48.55
7959,CMP0398,19,7692,90.19
7960,CMP0398,20,14261,80.28
7961,CMP0399,1,8575,61.5
7962,CMP0399,2,6713,73.77
7963,CMP0399,3,2159,101.46
7964,CMP0399,4,4927,60.45
7965,CMP0399,5,1769,91.42
7966,CMP0399,6,5073,68.27
7967,CMP0399,7,6652,78.31
7968,CMP0399,8,5422,86.69
7969,CMP0399,9,6316,83.77
7970,CMP0399,10,4584,84.37
7971,CMP0399,11,2573,77.99
7972,CMP0399,12,4071,63.12
7973,CMP0399,13,9206,87.74
7974,CMP0399,14,7349,61.65
7975,CMP0399,15,7031,78.96
7976,CMP0399,16,3025,49.03
7977,CMP0399,17,5051,71.33
7978,CMP0399,18,6731,65.68
7979,CMP0399,19,5731,47.16
7980,CMP0399,20,3860,68.63
7981,CMP0400,1,3204,3.85
7982,CMP0400,2,6912,44.21
7983,CMP0400,3,3868,91.11
7984,CMP0400,4,6483,60.71
7985,CMP0400,5,8176,73.27
7986,CMP0400,6,6891,46.23
7987,CMP0400,7,9873,58.87
7988,CMP0400,8,9974,58.32
7989,CMP0400,9,9645,85.92
7990,CMP0400,10,4684,69.27
7991,CMP0400,11,9395,68.49
7992,CMP0400,12,6933,38.25
7993,CMP0400,13,10432,51.35
7994,CMP0400,14,12914,90.56
7995,CMP0400,15,13544,74.49
7996,CMP0400,16,9970,59.43
7997,CMP0400,17,6693,72.52
7998,CMP0400,18,4964,65.89
7999,CMP0400,19,3831,82.31
8000,CMP0400,20,12094,127.53
8001,CMP0401,1,12120,61.22
8002,CMP0401,2,18117,35.21
8003,CMP0401,3,11242,71.9
8004,CMP0401,4,16057,84.98
8005,CMP0401,5,11028,114.68
8006,CMP0401,6,12562,103.73
8007,CMP0401,7,12465,44.03
8008,CMP0401,8,6512,70.53
8009,CMP0401,9,18909,83.34
8010,CMP0401,10,15225,93.6
8011,CMP0401,11,10012,83.77
8012,CMP0401,12,14733,82.5
8013,CMP0401,13,17733,74.27
8014,CMP0401,14,12963,94.98
8015,CMP0401,15,13293,66.69
8016,CMP0401,16,16237,59.13
8017,CMP0401,17,14182,94.74
8018,CMP0401,18,7637,42.4
8019,CMP0401,19,15741,66.56
8020,CMP0401,20,6867,46.4
8021,CMP0402,1,4830,72.16
8022,CMP0402,2,2535,77.13
8023,CMP0402,3,4942,62.73
8024,CMP0402,4,1988,92.55
8025,CMP0402,5,3708,85.49
8026,CMP0402,6,3862,82.57
8027,CMP0402,7,4756,64.46
8028,CMP0402,8,2202,101.01
8029,CMP0402,9,2898,75.2
8030,CMP0402,10,5013,64.13
8031,CMP0402,11,3208,57.13
8032,CMP0402,12,4450,91.33
8033,CMP0402,13,4909,113.31
8034,CMP0402,14,4316,100.7
8035,CMP0402,15,6375,111.44
8036,CMP0402,16,7940,87.38
8037,CMP0402,17,2984,80.33
8038,CMP0402,18,7821,89.59
8039,CMP0402,19,3674,57.21
8040,CMP0402,20,2863,58.64
8041,CMP0403,1,1942,89.41
8042,CMP0403,2,3179,77.73
8043,CMP0403,3,5999,74.39
8044,CMP0403,4,3435,45.12
8045,CMP0403,5,2803,61.67
8046,CMP0403,6,1338,100.29
8047,CMP0403,7,5539,77.53
8048,CMP0403,8,1584,81.24
8049,CMP0403,9,4347,72.69
8050,CMP0403,10,4067,49.91
8051,CMP0403,11,2144,39.91
8052,CMP0403,12,5883,75.0
8053,CMP0403,13,3776,73.12
8054,CMP0403,14,2992,43.02
8055,CMP0403,15,4695,56.55
8056,CMP0403,16,5502,52.76
8057,CMP0403,17,3370,49.68
8058,CMP0403,18,5809,97.01
8059,CMP0403,19,2372,64.65
8060,CMP0403,20,4673,104.61
8061,CMP0404,1,5033,71.22
8062,CMP0404,2,7963,80.49
8063,CMP0404,3,7267,87.54
8064,CMP0404,4,5946,71.5
8065,CMP0404,5,9693,84.69
8066,CMP0404,6,4122,82.24
8067,CMP0404,7,8254,93.44
8068,CMP0404,8,10145,35.21
8069,CMP0404,9,6733,98.61
8070,CMP0404,10,5926,60.25
8071,CMP0404,11,4867,57.5
8072,CMP0404,12,10609,65.03
8073,CMP0404,13,11172,30.93
8074,CMP0404,14,10409,70.04
8075,CMP0404,15,8225,43.04
8076,CMP0404,16,9092,75.73
8077,CMP0404,17,9841,93.94
8078,CMP0404,18,2865,70.76
8079,CMP0404,19,7660,82.91
8080,CMP0404,20,8186,31.36
8081,CMP0405,1,5207,98.63
8082,CMP0405,2,8016,79.84
8083,CMP0405,3,3073,86.33
8084,CMP0405,4,11303,94.17
8085,CMP0405,5,8585,84.35
8086,CMP0405,6,6482,84.84
8087,CMP0405,7,9856,5.49
8088,CMP0405,8,9905,89.51
8089,CMP0405,9,9678,82.72
8090,CMP0405,10,5995,69.2
8091,CMP0405,11,12464,91.74
8092,CMP0405,12,4343,93.2
8093,CMP0405,13,11687,64.44
8094,CMP0405,14,4101,92.5
8095,CMP0405,15,9003,78.99
8096,CMP0405,16,4111,76.0
8097,CMP0405,17,4547,61.52
8098,CMP0405,18,5131,65.8
8099,CMP0405,19,4682,79.38
8100,CMP0405,20,11672,52.55
8101,CMP0406,1,2537,52.09
8102,CMP0406,2,2079,87.37
8103,CMP0406,3,2311,117.61
8104,CMP0406,4,4784,54.82
8105,CMP0406,5,4403,56.88
8106,CMP0406,6,2961,105.65
8107,CMP0406,7,4828,79.13
8108,CMP0406,8,4241,83.08
8109,CMP0406,9,3876,95.12
8110,CMP0406,10,2071,54.8
8111,CMP0406,11,1862,74.53
8112,CMP0406,12,4970,55.68
8113,CMP0406,13,2823,89.53
8114,CMP0406,14,1852,87.51
8115,CMP0406,15,1665,67.27
8116,CMP0406,16,2750,62.41
8117,CMP0406,17,2785,85.21
8118,CMP0406,18,5341,73.81
8119,CMP0406,19,1875,53.71
8120,CMP0406,20,5050,84.72
8121,CMP0407,1,3919,45.43
8122,CMP0407,2,8363,103.47
8123,CMP0407,3,7320,84.34
8124,CMP0407,4,5491,65.76
8125,CMP0407,5,9035,70.49
8126,CMP0407,6,7669,30.07
8127,CMP0407,7,8617,75.32
8128,CMP0407,8,2555,112.34
8129,CMP0407,9,11270,77.23
8130,CMP0407,10,6321,48.01
8131,CMP0407,11,8047,71.23
8132,CMP0407,12,7004,65.15
8133,CMP0407,13,7652,79.78
8134,CMP0407,14,9697,59.04
8135,CMP0407,15,9993,69.61
8136,CMP0407,16,7454,50.72
8137,CMP0407,17,3814,56.54
8138,CMP0407,18,5777,49.89
8139,CMP0407,19,6774,62.5
8140,CMP0407,20,3810,61.6
8141,CMP0408,1,6583,46.27
8142,CMP0408,2,10351,85.32
8143,CMP0408,3,6887,125.75
8144,CMP0408,4,7887,51.77
8145,CMP0408,5,9281,47.37
8146,CMP0408,6,6295,98.94
8147,CMP0408,7,9748,79.04
8148,CMP0408,8,14423,82.25
8149,CMP0408,9,11793,45.14
8150,CMP0408,10,13584,83.91
8151,CMP0408,11,7692,55.03
8152,CMP0408,12,4494,64.78
8153,CMP0408,13,14221,52.73
8154,CMP0408,14,9115,68.52
8155,CMP0408,15,12857,61.04
8156,CMP0408,16,6005,69.19
8157,CMP0408,17,13481,40.34
8158,CMP0408,18,6456,73.46
8159,CMP0408,19,6259,46.98
8160,CMP0408,20,4476,67.98
8161,CMP0409,1,3875,67.65
8162,CMP0409,2,7771,102.56
8163,CMP0409,3,5559,62.56
8164,CMP0409,4,4920,93.83
8165,CMP0409,5,5596,64.77
8166,CMP0409,6,4742,57.9
8167,CMP0409,7,4295,71.2
8168,CMP0409,8,3918,91.27
8169,CMP0409,9,6413,62.9
8170,CMP0409,10,7531,68.75
8171,CMP0409,11,9070,75.39
8172,CMP0409,12,6201,57.67
8173,CMP0409,13,6927,98.41
8174,CMP0409,14,4342,49.42
8175,CMP0409,15,4073,22.94
8176,CMP0409,16,8888,84.36
8177,CMP0409,17,4458,95.84
8178,CMP0409,18,5751,60.84
8179,CMP0409,19,8648,70.69
8180,CMP0409,20,5992,60.6
8181,CMP0410,1,9507,81.8
8182,CMP0410,2,10315,61.46
8183,CMP0410,3,5963,79.28
8184,CMP0410,4,16262,101.34
8185,CMP0410,5,8173,59.45
8186,CMP0410,6,13079,60.11
8187,CMP0410,7,10038,97.75
8188,CMP0410,8,11708,81.8
8189,CMP0410,9,12512,75.51
8190,CMP0410,10,4212,74.54
8191,CMP0410,11,5640,88.04
8192,CMP0410,12,7960,80.8
8193,CMP0410,13,9057,64.21
8194,CMP0410,14,11332,40.95
8195,CMP0410,15,10429,68.54
8196,CMP0410,16,12498,73.83
8197,CMP0410,17,12950,77.82
8198,CMP0410,18,10779,85.81
8199,CMP0410,19,15498,77.84
8200,CMP0410,20,5417,56.19
8201,CMP0411,1,3159,77.64
8202,CMP0411,2,8922,45.89
8203,CMP0411,3,7008,81.57
8204,CMP0411,4,5648,105.26
8205,CMP0411,5,4390,63.41
8206,CMP0411,6,5949,106.08
8207,CMP0411,7,7846,98.02
8208,CMP0411,8,7531,60.15
8209,CMP0411,9,9168,77.53
8210,CMP0411,10,4626,93.74
8211,CMP0411,11,9470,83.98
8212,CMP0411,12,7573,66.49
8213,CMP0411,13,8463,58.33
8214,CMP0411,14,8152,70.57
8215,CMP0411,15,11037,85.04
8216,CMP0411,16,12670,80.21
8217,CMP0411,17,7308,82.78
8218,CMP0411,18,10409,81.25
8219,CMP0411,19,13045,63.48
8220,CMP0411,20,7281,48.52
8221,CMP0412,1,4782,55.29
8222,CMP0412,2,15809,71.03
8223,CMP0412,3,12308,77.15
8224,CMP0412,4,6933,106.71
8225,CMP0412,5,9983,61.37
8226,CMP0412,6,12736,37.97
8227,CMP0412,7,19109,91.05
8228,CMP0412,8,5197,63.04
8229,CMP0412,9,14792,113.43
8230,CMP0412,10,12588,53.07
8231,CMP0412,11,17310,64.73
8232,CMP0412,12,11816,66.88
8233,CMP0412,13,7849,98.22
8234,CMP0412,14,14302,49.6
8235,CMP0412,15,6686,64.95
8236,CMP0412,16,19921,93.56
8237,CMP0412,17,17675,49.47
8238,CMP0412,18,21312,48.21
8239,CMP0412,19,23521,84.77
8240,CMP0412,20,17334,60.22
8241,CMP0413,1,4605,74.62
8242,CMP0413,2,4174,85.2
8243,CMP0413,3,5992,89.21
8244,CMP0413,4,5246,64.13
8245,CMP0413,5,4194,36.16
8246,CMP0413,6,7014,63.55
8247,CMP0413,7,6691,55.1
8248,CMP0413,8,6945,85.01
8249,CMP0413,9,5674,114.11
8250,CMP0413,10,6737,82.73
8251,CMP0413,11,5265,80.43
8252,CMP0413,12,2035,56.24
8253,CMP0413,13,2109,88.87
8254,CMP0413,14,5204,85.52
8255,CMP0413,15,2950,68.3
