ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
7882,CMP0395,2,58.24,23.95,61.84
7883,CMP0395,3,47.57,65.4,40.3
7884,CMP0395,4,30.04,50.88,45.05
7885,CMP0395,5,37.66,55.63,45.24
7886,CMP0395,6,66.27,79.2,75.3
7887,CMP0395,7,41.59,45.39,46.55
7888,CMP0395,8,34.39,25.95,56.32
7889,CMP0395,9,48.12,55.64,53.82
7890,CMP0395,10,34.8,76.82,60.58
7891,CMP0395,11,30.0,44.65,52.16
7892,CMP0395,12,27.91,54.78,57.32
7893,CMP0395,13,72.5,49.09,47.66
7894,CMP0395,14,64.41,46.48,47.0
7895,CMP0395,15,72.75,48.44,67.23
7896,CMP0395,16,95.78,39.37,78.55
7897,CMP0395,17,57.99,72.89,52.46
7898,CMP0395,18,59.83,60.63,57.38
7899,CMP0395,19,66.93,88.93,53.09
7900,CMP0395,20,51.19,46.53,46.69
7901,CMP0396,1,30.31,27.07,24.76
7902,CMP0396,2,57.17,56.95,43.98
7903,CMP0396,3,65.64,75.67,48.33
7904,CMP0396,4,23.01,44.23,65.25
7905,CMP0396,5,9.59,35.69,51.24
7906,CMP0396,6,58.79,34.71,63.21
7907,CMP0396,7,46.26,63.86,50.16
7908,CMP0396,8,60.59,41.11,56.85
7909,CMP0396,9,43.7,35.22,35.75
7910,CMP0396,10,44.57,35.46,37.93
7911,CMP0396,11,25.1,29.32,66.99
7912,CMP0396,12,43.62,50.45,53.66
7913,CMP0396,13,67.14,71.55,41.15
7914,CMP0396,14,29.22,67.2,50.89
7915,CMP0396,15,47.29,51.32,67.96
7916,CMP0396,16,84.09,39.79,47.78
7917,CMP0396,17,51.11,15.0,37.77
7918,CMP0396,18,43.79,56.89,27.79
7919,CMP0396,19,67.6,91.57,43.24
7920,CMP0396,20,32.42,69.25,36.02
7921,CMP0397,1,34.0,99.24,67.39
7922,CMP0397,2,56.88,59.12,65.84
7923,CMP0397,3,59.0,88.91,57.15
7924,CMP0397,4,69.83,55.1,33.67
7925,CMP0397,5,59.69,84.95,52.23
7926,CMP0397,6,44.96,67.28,36.28
7927,CMP0397,7,52.75,23.47,66.9
7928,CMP0397,8,41.52,87.29,46.17
7929,CMP0397,9,68.44,63.51,31.99
7930,CMP0397,10,38.9,17.29,54.61
7931,CMP0397,11,33.99,56.49,54.92
7932,CMP0397,12,64.67,46.82,42.97
7933,CMP0397,13,44.08,39.02,47.01
7934,CMP0397,14,58.51,57.75,63.38
7935,CMP0397,15,57.78,46.69,53.68
7936,CMP0397,16,56.08,13.68,67.91
7937,CMP0397,17,51.64,47.76,63.5
7938,CMP0397,18,45.97,40.49,48.31
7939,CMP0397,19,37.13,6.94,37.93
7940,CMP0397,20,52.7,29.38,43.24
7941,CMP0398,1,36.5,68.04,73.06
7942,CMP0398,2,45.34,53.22,57.52
7943,CMP0398,3,20.66,34.57,43.97
7944,CMP0398,4,23.86,39.35,46.69
7945,CMP0398,5,33.96,75.27,48.89
7946,CMP0398,6,38.46,48.26,47.05
7947,CMP0398,7,51.18,69.96,33.88
7948,CMP0398,8,48.56,34.71,47.9
7949,CMP0398,9,62.55,59.73,50.43
7950,CMP0398,10,70.11,52.5,46.96
7951,CMP0398,11,49.21,74.59,51.07
7952,CMP0398,12,71.83,39.67,50.36
7953,CMP0398,13,17.85,23.06,41.69
7954,CMP0398,14,75.07,73.15,56.91
7955,CMP0398,15,44.36,63.39,45.67
7956,CMP0398,16,71.98,64.04,53.78
7957,CMP0398,17,70.67,40.91,46.18
7958,CMP0398,18,57.24,28.2,43.51
7959,CMP0398,19,40.24,74.66,71.71
7960,CMP0398,20,59.08,70.65,46.47
7961,CMP0399,1,68.34,62.36,63.93
7962,CMP0399,2,82.55,70.24,56.89
7963,CMP0399,3,36.29,28.5,55.39
7964,CMP0399,4,19.08,41.5,50.21
7965,CMP0399,5,80.2,56.44,62.3
7966,CMP0399,6,38.1,69.75,47.82
7967,CMP0399,7,33.41,60.74,56.62
7968,CMP0399,8,57.44,62.65,56.43
7969,CMP0399,9,38.51,58.5,51.43
7970,CMP0399,10,38.84,31.0,38.52
7971,CMP0399,11,47.5,67.81,41.77
7972,CMP0399,12,36.32,43.94,46.62
7973,CMP0399,13,75.97,98.69,65.52
7974,CMP0399,14,86.16,66.72,60.76
7975,CMP0399,15,87.08,53.89,52.1
7976,CMP0399,16,49.81,88.49,51.92
7977,CMP0399,17,42.33,69.17,43.19
7978,CMP0399,18,49.28,67.83,30.97
7979,CMP0399,19,62.04,19.61,44.79
7980,CMP0399,20,77.09,62.97,49.08
7981,CMP0400,1,68.85,18.08,61.63
7982,CMP0400,2,51.16,35.58,60.04
7983,CMP0400,3,52.89,47.55,49.62
7984,CMP0400,4,45.05,22.64,41.23
7985,CMP0400,5,61.06,53.42,43.21
7986,CMP0400,6,57.58,68.9,47.16
7987,CMP0400,7,69.69,57.23,45.42
7988,CMP0400,8,35.9,57.34,45.86
7989,CMP0400,9,27.57,47.74,42.34
7990,CMP0400,10,74.93,74.11,47.55
7991,CMP0400,11,61.01,1.06,43.79
7992,CMP0400,12,58.09,81.97,49.11
7993,CMP0400,13,35.71,59.0,39.85
7994,CMP0400,14,36.03,16.22,58.74
7995,CMP0400,15,53.23,46.14,65.73
7996,CMP0400,16,45.99,80.94,72.63
7997,CMP0400,17,52.8,32.78,50.94
7998,CMP0400,18,53.29,50.47,57.51
7999,CMP0400,19,34.04,41.18,47.28
8000,CMP0400,20,86.91,51.43,66.05
8001,CMP0401,1,59.12,25.34,36.43
8002,CMP0401,2,69.61,50.37,53.97
8003,CMP0401,3,40.69,54.51,51.18
8004,CMP0401,4,41.12,71.17,59.47
8005,CMP0401,5,61.75,66.31,57.42
8006,CMP0401,6,52.26,72.66,34.29
8007,CMP0401,7,31.76,37.24,55.84
8008,CMP0401,8,46.36,52.26,55.47
8009,CMP0401,9,30.75,57.6,65.83
8010,CMP0401,10,54.19,77.94,49.09
8011,CMP0401,11,47.15,51.78,54.33
8012,CMP0401,12,66.69,78.84,53.12
8013,CMP0401,13,74.08,11.19,58.92
8014,CMP0401,14,29.8,68.47,53.68
8015,CMP0401,15,50.47,46.71,42.96
8016,CMP0401,16,53.36,52.56,54.22
8017,CMP0401,17,59.78,40.89,41.48
8018,CMP0401,18,42.61,71.37,60.74
8019,CMP0401,19,12.95,40.24,59.5
8020,CMP0401,20,48.0,36.94,45.46
8021,CMP0402,1,35.07,59.33,39.08
8022,CMP0402,2,51.55,77.11,36.77
8023,CMP0402,3,62.84,68.95,59.25
8024,CMP0402,4,43.34,21.61,36.45
8025,CMP0402,5,27.21,17.69,41.89
8026,CMP0402,6,49.25,78.14,54.4
8027,CMP0402,7,49.63,42.48,35.35
8028,CMP0402,8,57.13,44.16,47.92
8029,CMP0402,9,47.18,60.84,66.5
8030,CMP0402,10,43.86,68.22,80.4
8031,CMP0402,11,70.09,61.98,39.73
8032,CMP0402,12,55.23,41.39,49.3
8033,CMP0402,13,54.46,35.19,54.06
8034,CMP0402,14,48.44,57.96,48.7
8035,CMP0402,15,40.69,54.04,36.11
8036,CMP0402,16,77.22,63.11,44.65
8037,CMP0402,17,32.72,61.58,53.73
8038,CMP0402,18,33.95,87.68,50.68
8039,CMP0402,19,45.46,70.5,32.84
8040,CMP0402,20,50.43,37.79,40.19
8041,CMP0403,1,48.51,65.42,31.95
8042,CMP0403,2,44.79,63.15,18.43
8043,CMP0403,3,47.48,45.61,42.01
8044,CMP0403,4,42.62,81.73,41.75
8045,CMP0403,5,72.03,100.0,58.18
8046,CMP0403,6,49.58,9.65,67.74
8047,CMP0403,7,50.43,26.37,64.74
8048,CMP0403,8,43.75,46.49,50.15
8049,CMP0403,9,57.48,43.99,54.75
8050,CMP0403,10,57.62,76.72,36.86
8051,CMP0403,11,80.65,50.39,52.62
8052,CMP0403,12,61.12,45.97,48.22
8053,CMP0403,13,31.0,38.76,52.39
8054,CMP0403,14,69.08,0.0,48.95
8055,CMP0403,15,44.96,77.23,60.72
8056,CMP0403,16,31.67,35.0,35.21
8057,CMP0403,17,42.62,54.49,44.11
8058,CMP0403,18,40.95,34.56,53.2
8059,CMP0403,19,27.87,55.19,47.18
8060,CMP0403,20,58.06,74.82,43.72
8061,CMP0404,1,61.17,56.96,60.16
8062,CMP0404,2,42.77,52.03,50.54
8063,CMP0404,3,41.4,64.2,38.87
8064,CMP0404,4,42.71,64.55,44.72
8065,CMP0404,5,22.15,51.33,52.81
8066,CMP0404,6,51.36,72.71,20.63
8067,CMP0404,7,80.02,49.35,57.69
8068,CMP0404,8,33.7,39.33,33.41
8069,CMP0404,9,31.98,44.72,45.32
8070,CMP0404,10,58.86,71.31,59.03
8071,CMP0404,11,58.27,87.64,49.64
8072,CMP0404,12,65.52,18.2,45.97
8073,CMP0404,13,46.74,41.49,50.35
8074,CMP0404,14,43.27,48.19,83.06
8075,CMP0404,15,33.14,59.3,52.25
8076,CMP0404,16,57.56,37.14,48.58
8077,CMP0404,17,41.33,64.54,49.29
8078,CMP0404,18,48.69,33.65,47.45
8079,CMP0404,19,30.56,40.8,65.76
8080,CMP0404,20,71.89,52.38,50.38
8081,CMP0405,1,46.77,33.11,47.75
8082,CMP0405,2,77.27,71.91,68.24
8083,CMP0405,3,40.06,57.98,47.77
8084,CMP0405,4,36.57,81.58,51.67
8085,CMP0405,5,48.74,65.52,32.32
8086,CMP0405,6,59.16,73.94,68.18
8087,CMP0405,7,37.4,52.5,29.51
8088,CMP0405,8,47.68,51.06,53.65
8089,CMP0405,9,77.05,47.67,45.0
8090,CMP0405,10,57.63,45.32,42.28
8091,CMP0405,11,72.87,81.53,62.24
8092,CMP0405,12,53.81,68.56,54.29
8093,CMP0405,13,21.87,63.96,68.46
8094,CMP0405,14,48.57,34.95,53.0
8095,CMP0405,15,55.39,59.02,56.39
8096,CMP0405,16,49.87,67.19,58.85
8097,CMP0405,17,41.49,47.6,51.27
8098,CMP0405,18,62.19,75.66,48.55
8099,CMP0405,19,51.37,78.57,68.56
8100,CMP0405,20,46.73,25.44,54.77
8101,CMP0406,1,76.75,67.81,23.61
8102,CMP0406,2,36.19,15.58,69.79
8103,CMP0406,3,22.74,65.33,30.32
8104,CMP0406,4,57.77,63.27,51.15
8105,CMP0406,5,51.17,59.0,52.41
8106,CMP0406,6,36.96,32.73,67.78
8107,CMP0406,7,35.31,68.3,61.49
8108,CMP0406,8,61.6,45.22,39.66
8109,CMP0406,9,49.6,39.84,51.32
8110,CMP0406,10,50.91,49.98,60.0
8111,CMP0406,11,40.17,70.52,38.16
8112,CMP0406,12,53.71,39.75,50.89
8113,CMP0406,13,32.74,49.07,31.88
8114,CMP0406,14,41.0,52.15,50.54
8115,CMP0406,15,67.04,47.64,38.84
8116,CMP0406,16,57.09,62.91,45.22
8117,CMP0406,17,43.41,20.62,53.81
8118,CMP0406,18,36.51,99.08,42.26
8119,CMP0406,19,56.81,29.15,49.72
8120,CMP0406,20,48.76,80.91,29.33
8121,CMP0407,1,69.93,7.92,43.35
8122,CMP0407,2,33.04,57.46,43.34
8123,CMP0407,3,44.29,54.49,40.22
8124,CMP0407,4,49.34,52.67,54.39
8125,CMP0407,5,49.15,83.85,67.24
8126,CMP0407,6,55.44,36.05,60.22
8127,CMP0407,7,42.72,75.66,49.7
8128,CMP0407,8,49.39,48.38,30.8
8129,CMP0407,9,38.2,52.18,41.93
8130,CMP0407,10,34.19,45.25,43.13
8131,CMP0407,11,65.03,53.98,44.44
8132,CMP0407,12,39.93,41.61,43.63
8133,CMP0407,13,70.7,47.77,54.94
8134,CMP0407,14,9.92,74.88,50.94
8135,CMP0407,15,69.02,91.44,64.41
8136,CMP0407,16,43.66,53.24,63.65
8137,CMP0407,17,65.26,31.18,46.92
8138,CMP0407,18,45.36,62.57,41.82
8139,CMP0407,19,28.32,48.81,39.26
8140,CMP0407,20,70.86,70.03,42.68
8141,CMP0408,1,46.41,62.56,51.93
8142,CMP0408,2,62.7,79.71,51.22
8143,CMP0408,3,67.4,12.97,36.35
8144,CMP0408,4,25.53,92.4,54.52
8145,CMP0408,5,50.74,39.9,52.22
8146,CMP0408,6,36.48,58.01,29.01
8147,CMP0408,7,52.29,61.41,53.53
8148,CMP0408,8,55.46,59.85,46.14
8149,CMP0408,9,50.83,54.2,35.77
8150,CMP0408,10,61.0,68.05,47.31
8151,CMP0408,11,56.41,57.88,38.56
8152,CMP0408,12,36.93,57.97,59.63
8153,CMP0408,13,46.75,42.49,57.36
8154,CMP0408,14,42.6,40.85,37.8
8155,CMP0408,15,62.09,72.18,49.25
8156,CMP0408,16,27.2,60.77,45.57
8157,CMP0408,17,46.17,80.32,48.54
8158,CMP0408,18,48.06,38.6,71.18
8159,CMP0408,19,67.84,54.56,42.39
8160,CMP0408,20,41.01,35.73,52.25
8161,CMP0409,1,69.84,79.64,57.17
8162,CMP0409,2,100.0,13.51,63.12
8163,CMP0409,3,68.26,66.42,36.98
8164,CMP0409,4,75.83,29.29,48.56
8165,CMP0409,5,78.73,77.45,42.61
8166,CMP0409,6,72.34,22.31,41.97
8167,CMP0409,7,55.36,58.84,35.47
8168,CMP0409,8,75.45,35.53,47.07
8169,CMP0409,9,47.12,34.71,62.37
8170,CMP0409,10,62.24,29.23,33.84
8171,CMP0409,11,82.45,44.39,47.39
8172,CMP0409,12,87.91,99.83,61.69
8173,CMP0409,13,68.43,72.21,54.26
8174,CMP0409,14,55.73,50.84,54.2
8175,CMP0409,15,41.48,64.87,42.81
8176,CMP0409,16,48.28,37.78,55.71
8177,CMP0409,17,48.65,48.84,43.26
8178,CMP0409,18,57.06,91.24,65.68
8179,CMP0409,19,67.18,85.03,53.35
8180,CMP0409,20,73.86,53.77,48.4
8181,CMP0410,1,46.21,74.99,40.52
8182,CMP0410,2,59.43,38.36,59.2
8183,CMP0410,3,50.0,73.85,48.87
8184,CMP0410,4,57.63,36.83,56.87
8185,CMP0410,5,74.97,64.7,65.06
8186,CMP0410,6,46.58,31.71,58.68
8187,CMP0410,7,58.73,49.69,41.94
8188,CMP0410,8,62.48,79.65,53.98
8189,CMP0410,9,92.39,54.6,59.92
8190,CMP0410,10,37.98,69.56,69.7
8191,CMP0410,11,26.69,17.87,41.95
8192,CMP0410,12,59.39,86.74,62.69
8193,CMP0410,13,66.14,47.03,44.39
8194,CMP0410,14,14.82,56.01,38.63
8195,CMP0410,15,37.5,36.02,51.37
8196,CMP0410,16,58.54,57.38,46.13
8197,CMP0410,17,57.15,18.5,53.09
8198,CMP0410,18,62.43,73.77,52.67
8199,CMP0410,19,71.66,38.97,55.2
8200,CMP0410,20,61.34,65.38,56.01
8201,CMP0411,1,82.9,56.45,49.29
8202,CMP0411,2,49.8,15.55,55.81
8203,CMP0411,3,38.26,55.69,62.67
8204,CMP0411,4,88.29,37.42,74.91
8205,CMP0411,5,71.29,66.4,43.54
8206,CMP0411,6,57.55,36.05,50.6
8207,CMP0411,7,21.01,40.05,47.69
8208,CMP0411,8,49.98,70.35,41.02
8209,CMP0411,9,70.28,70.3,58.37
8210,CMP0411,10,66.15,58.42,48.11
8211,CMP0411,11,69.4,46.69,56.93
8212,CMP0411,12,48.91,47.5,29.76
8213,CMP0411,13,74.23,72.41,43.09
8214,CMP0411,14,79.35,33.98,64.54
8215,CMP0411,15,62.28,53.74,38.56
8216,CMP0411,16,62.43,41.01,34.03
8217,CMP0411,17,61.99,92.59,40.14
8218,CMP0411,18,31.49,29.07,41.45
8219,CMP0411,19,37.83,45.45,54.35
8220,CMP0411,20,49.58,40.66,51.58
8221,CMP0412,1,52.68,50.22,46.23
8222,CMP0412,2,68.21,48.22,53.94
8223,CMP0412,3,71.8,18.79,59.97
8224,CMP0412,4,40.97,57.81,49.09
8225,CMP0412,5,43.44,88.36,50.92
8226,CMP0412,6,56.42,45.45,57.25
8227,CMP0412,7,57.08,53.87,38.12
8228,CMP0412,8,32.85,54.02,58.02
8229,CMP0412,9,51.64,47.34,48.06
8230,CMP0412,10,63.04,45.55,52.64
8231,CMP0412,11,49.26,37.32,58.69
8232,CMP0412,12,54.24,45.31,37.85
8233,CMP0412,13,76.55,45.18,65.53
8234,CMP0412,14,61.25,71.02,55.09
8235,CMP0412,15,31.94,71.75,56.74
8236,CMP0412,16,64.73,65.24,49.59
8237,CMP0412,17,43.12,61.5,52.54
8238,CMP0412,18,47.49,59.42,53.71
8239,CMP0412,19,23.56,28.09,45.1
8240,CMP0412,20,74.72,48.81,32.34
8241,CMP0413,1,39.65,67.7,44.75
8242,CMP0413,2,25.96,13.91,42.78
8243,CMP0413,3,44.93,61.05,50.4
8244,CMP0413,4,45.69,42.17,44.66
8245,CMP0413,5,57.5,42.8,41.39
8246,CMP0413,6,48.0,35.61,56.27
8247,CMP0413,7,45.97,95.24,43.5
8248,CMP0413,8,58.87,30.83,56.03
8249,CMP0413,9,43.58,40.23,52.55
8250,CMP0413,10,44.63,72.3,55.1
8251,CMP0413,11,60.07,59.86,87.05
8252,CMP0413,12,37.47,60.07,26.38
8253,CMP0413,13,66.04,65.06,62.35
8254,CMP0413,14,56.68,59.84,48.3
8255,CMP0413,15,46.96,40.25,60.03
8256,CMP0413,16,66.74,49.36,72.84
8257,CMP0413,17,76.4,53.75,54.47
8258,CMP0413,18,53.65,42.26,41.58
8259,CMP0413,19,62.41,63.03,40.31
8260,CMP0413,20,52.64,54.68,51.89
8261,CMP0414,1,66.41,70.36,69.01
8262,CMP0414,2,60.86,80.39,47.6
8263,CMP0414,3,26.35,43.2,60.06
8264,CMP0414,4,10.07,95.32,58.17
8265,CMP0414,5,68.16,47.31,62.19
8266,CMP0414,6,52.78,61.33,56.12
8267,CMP0414,7,31.36,42.0,57.86
8268,CMP0414,8,44.44,48.15,43.75
8269,CMP0414,9,71.75,41.96,50.54
8270,CMP0414,10,65.38,46.07,36.12
8271,CMP0414,11,22.57,52.48,35.85
8272,CMP0414,12,52.73,87.25,49.49
8273,CMP0414,13,51.77,79.52,43.21
8274,CMP0414,14,68.9,46.17,34.49
8275,CMP0414,15,22.97,45.56,47.13
8276,CMP0414,16,72.67,72.58,47.28
8277,CMP0414,17,48.96,58.85,55.51
8278,CMP0414,18,42.1,53.85,61.32
8279,CMP0414,19,40.68,53.6,49.13
8280,CMP0414,20,39.05,60.53,53.48
8281,CMP0415,1,53.56,92.01,34.07
8282,CMP0415,2,42.32,23.61,56.56
8283,CMP0415,3,57.25,100.0,48.08
8284,CMP0415,4,22.99,72.22,43.52
8285,CMP0415,5,57.97,57.96,59.22
8286,CMP0415,6,30.52,50.59,44.81
8287,CMP0415,7,47.21,61.92,55.06
8288,CMP0415,8,32.73,27.49,56.08
8289,CMP0415,9,47.26,55.83,39.54
8290,CMP0415,10,65.71,81.2,47.31
8291,CMP0415,11,46.5,74.99,29.02
8292,CMP0415,12,64.89,54.67,59.28
8293,CMP0415,13,45.53,61.5,47.42
8294,CMP0415,14,31.48,11.86,39.75
8295,CMP0415,15,70.11,7.66,38.78
8296,CMP0415,16,63.13,54.81,51.42
8297,CMP0415,17,43.6,29.64,53.08
8298,CMP0415,18,82.34,22.34,43.83
8299,CMP0415,19,55.51,69.52,45.5
8300,CMP0415,20,73.63,56.99,31.56
8301,CMP0416,1,41.44,25.38,51.4
8302,CMP0416,2,59.39,68.75,38.79
8303,CMP0416,3,64.33,52.41,53.2
8304,CMP0416,4,49.24,94.59,46.9
8305,CMP0416,5,41.84,59.08,41.51
8306,CMP0416,6,32.7,36.45,64.31
8307,CMP0416,7,46.12,54.26,54.73
8308,CMP0416,8,44.28,42.56,46.67
8309,CMP0416,9,50.43,39.59,57.62
8310,CMP0416,10,48.56,71.32,35.24
8311,CMP0416,11,53.27,66.73,47.57
8312,CMP0416,12,58.33,87.37,64.31
8313,CMP0416,13,38.06,69.67,65.53
8314,CMP0416,14,58.68,46.93,54.28
8315,CMP0416,15,48.99,74.83,48.82
8316,CMP0416,16,36.14,63.2,41.06
8317,CMP0416,17,25.74,19.39,33.72
8318,CMP0416,18,60.15,76.81,65.52
8319,CMP0416,19,52.43,30.73,61.77
8320,CMP0416,20,49.03,41.74,52.95
8321,CMP0417,1,43.45,67.28,54.06
8322,CMP0417,2,76.42,61.68,60.33
8323,CMP0417,3,65.65,51.07,50.45
8324,CMP0417,4,26.88,76.03,50.19
8325,CMP0417,5,45.48,46.58,48.8
8326,CMP0417,6,34.65,77.34,68.9
8327,CMP0417,7,74.36,84.2,48.16
8328,CMP0417,8,59.35,70.92,48.32
8329,CMP0417,9,77.99,69.93,62.78
8330,CMP0417,10,45.53,60.59,42.93
8331,CMP0417,11,59.48,91.74,55.89
8332,CMP0417,12,30.55,70.06,55.06
8333,CMP0417,13,40.27,52.95,50.15
8334,CMP0417,14,36.76,61.22,41.09
8335,CMP0417,15,42.08,45.79,52.07
8336,CMP0417,16,66.04,73.9,43.02
8337,CMP0417,17,69.67,46.99,71.82
8338,CMP0417,18,51.65,43.14,46.88
8339,CMP0417,19,35.21,61.04,25.83
8340,CMP0417,20,56.24,44.23,37.38
8341,CMP0418,1,46.62,56.63,71.81
8342,CMP0418,2,50.63,62.87,50.35
8343,CMP0418,3,48.82,29.98,52.0
8344,CMP0418,4,31.46,36.47,53.6
8345,CMP0418,5,21.64,45.6,43.73
8346,CMP0418,6,49.24,30.71,63.11
8347,CMP0418,7,47.66,63.33,30.35
8348,CMP0418,8,12.18,36.46,45.21
8349,CMP0418,9,76.75,44.46,58.05
8350,CMP0418,10,70.95,37.59,72.28
8351,CMP0418,11,54.03,65.94,63.29
8352,CMP0418,12,67.9,52.98,55.04
8353,CMP0418,13,53.15,65.37,46.8
8354,CMP0418,14,11.58,54.48,47.73
8355,CMP0418,15,63.36,82.48,57.76
8356,CMP0418,16,61.49,43.24,61.63
8357,CMP0418,17,34.68,57.16,29.92
8358,CMP0418,18,43.6,46.6,52.55
8359,CMP0418,19,63.41,64.9,54.77
8360,CMP0418,20,52.11,72.28,52.62
8361,CMP0419,1,48.75,79.03,30.62
8362,CMP0419,2,55.49,52.68,48.24
8363,CMP0419,3,54.45,81.22,56.69
8364,CMP0419,4,21.46,74.92,64.44
8365,CMP0419,5,45.02,54.06,45.62
8366,CMP0419,6,46.55,61.07,47.56
8367,CMP0419,7,33.44,34.53,27.33
8368,CMP0419,8,35.3,64.26,55.31
8369,CMP0419,9,76.68,34.71,34.94
8370,CMP0419,10,43.02,78.5,53.26
8371,CMP0419,11,70.61,40.03,52.31
8372,CMP0419,12,61.49,26.61,42.16
8373,CMP0419,13,47.41,33.42,55.66
8374,CMP0419,14,59.62,83.77,55.51
8375,CMP0419,15,68.3,15.7,48.47
8376,CMP0419,16,53.22,70.41,55.99
8377,CMP0419,17,84.02,21.8,51.96
8378,CMP0419,18,89.55,50.95,50.41
8379,CMP0419,19,46.44,84.82,43.03
8380,CMP0419,20,58.73,61.62,34.37
8381,CMP0420,1,47.92,73.09,46.87
8382,CMP0420,2,57.21,58.37,40.03
8383,CMP0420,3,74.76,56.44,65.31
8384,CMP0420,4,26.16,35.57,35.93
8385,CMP0420,5,58.96,71.23,47.74
8386,CMP0420,6,27.7,47.28,62.26
8387,CMP0420,7,59.1,78.12,70.6
8388,CMP0420,8,55.11,82.17,52.13
8389,CMP0420,9,51.5,74.13,47.98
8390,CMP0420,10,51.63,20.27,52.61
8391,CMP0420,11,44.46,49.51,59.48
8392,CMP0420,12,54.91,89.06,62.52
8393,CMP0420,13,63.39,38.37,45.52
8394,CMP0420,14,46.99,80.55,62.72
8395,CMP0420,15,38.16,56.0,59.19
8396,CMP0420,16,52.41,39.81,36.52
8397,CMP0420,17,36.62,68.94,53.51
8398,CMP0420,18,42.77,77.1,57.27
8399,CMP0420,19,64.21,74.33,49.2
8400,CMP0420,20,37.88,68.2,52.67
8401,CMP0421,1,44.7,98.15,40.47
8402,CMP0421,2,51.87,53.66,38.23
8403,CMP0421,3,57.31,47.56,60.59
8404,CMP0421,4,53.2,42.77,67.79
8405,CMP0421,5,60.21,27.78,55.21
8406,CMP0421,6,31.88,85.74,55.74
8407,CMP0421,7,76.8,37.11,49.49
8408,CMP0421,8,40.64,62.24,40.67
8409,CMP0421,9,24.98,60.86,30.04
8410,CMP0421,10,51.45,41.86,36.05
8411,CMP0421,11,58.41,33.03,35.52
8412,CMP0421,12,57.6,57.12,63.11
8413,CMP0421,13,46.48,35.4,42.85
8414,CMP0421,14,24.39,84.81,36.71
8415,CMP0421,15,57.39,55.7,50.24
8416,CMP0421,16,52.69,58.63,50.37
8417,CMP0421,17,46.42,64.99,54.3
8418,CMP0421,18,38.26,30.84,55.54
8419,CMP0421,19,21.34,15.44,45.22
8420,CMP0421,20,55.31,20.39,41.3
8421,CMP0422,1,76.35,60.55,41.61
8422,CMP0422,2,62.18,52.89,48.51
8423,CMP0422,3,65.18,61.37,50.51
8424,CMP0422,4,49.07,36.65,44.32
8425,CMP0422,5,56.45,52.52,31.14
8426,CMP0422,6,59.12,63.22,46.74
8427,CMP0422,7,81.69,63.19,53.59
8428,CMP0422,8,75.42,11.67,69.79
8429,CMP0422,9,46.62,68.8,47.37
8430,CMP0422,10,67.43,43.84,41.33
8431,CMP0422,11,63.74,27.93,48.17
8432,CMP0422,12,68.75,37.03,52.61
8433,CMP0422,13,51.35,54.09,46.05
8434,CMP0422,14,67.33,65.14,50.07
8435,CMP0422,15,58.38,73.87,41.04
8436,CMP0422,16,57.04,71.25,54.46
8437,CMP0422,17,90.99,45.91,46.36
8438,CMP0422,18,62.3,52.95,56.96
8439,CMP0422,19,57.94,72.09,57.62
8440,CMP0422,20,74.84,100.0,45.63
8441,CMP0423,1,50.68,40.41,46.55
8442,CMP0423,2,50.63,70.31,49.67
8443,CMP0423,3,59.3,28.93,47.34
8444,CMP0423,4,78.78,47.45,51.53
8445,CMP0423,5,45.78,57.63,45.1
8446,CMP0423,6,78.82,73.11,27.98
8447,CMP0423,7,67.48,84.79,59.03
8448,CMP0423,8,67.66,71.18,50.03
8449,CMP0423,9,40.46,53.16,45.39
8450,CMP0423,10,49.79,16.71,68.68
8451,CMP0423,11,48.17,64.94,48.67
8452,CMP0423,12,75.1,60.61,52.47
8453,CMP0423,13,42.92,47.0,53.21
8454,CMP0423,14,48.27,75.47,67.44
8455,CMP0423,15,76.02,58.89,38.77
8456,CMP0423,16,47.43,100.0,44.43
8457,CMP0423,17,38.18,87.58,51.26
8458,CMP0423,18,59.07,85.71,73.95
8459,CMP0423,19,62.95,49.86,56.19
8460,CMP0423,20,37.66,48.89,47.96
8461,CMP0424,1,32.71,69.9,34.76
8462,CMP0424,2,57.76,62.85,41.04
8463,CMP0424,3,66.16,51.57,51.35
8464,CMP0424,4,67.75,75.38,52.49
8465,CMP0424,5,43.59,62.99,49.55
8466,CMP0424,6,83.96,72.67,50.55
8467,CMP0424,7,45.72,67.19,24.96
8468,CMP0424,8,48.25,79.22,51.46
8469,CMP0424,9,53.5,74.23,48.85
8470,CMP0424,10,72.49,77.78,47.66
8471,CMP0424,11,52.92,45.85,31.6
8472,CMP0424,12,45.26,73.87,60.99
8473,CMP0424,13,77.36,30.37,44.39
8474,CMP0424,14,70.45,32.07,65.0
8475,CMP0424,15,43.12,46.19,41.78
8476,CMP0424,16,43.84,43.6,51.55
8477,CMP0424,17,62.67,44.3,51.19
8478,CMP0424,18,48.85,64.46,54.9
8479,CMP0424,19,74.83,100.0,29.26
8480,CMP0424,20,31.74,11.95,41.18
8481,CMP0425,1,36.0,66.19,54.53
8482,CMP0425,2,44.98,72.77,57.3
8483,CMP0425,3,66.66,51.18,57.42
8484,CMP0425,4,55.47,74.57,49.84
8485,CMP0425,5,64.21,62.65,55.12
8486,CMP0425,6,35.76,76.86,49.74
8487,CMP0425,7,53.29,43.06,64.62
