date,product_code,customer_code,sold_quantity,fiscal_year
01-07-2021,A0219150201,90004065,11,2021
01-07-2021,A0219150201,90020101,11,2021
01-07-2021,A0219150202,90010044,11,2021
01-07-2021,A0219150202,90014136,11,2021
01-07-2021,A0219150202,90020103,11,2021
01-07-2021,A0220150203,90010044,11,2021
01-07-2021,A0220150203,90014136,11,2021
01-07-2021,A0220150203,90016171,11,2021
01-07-2021,A0220150203,90026205,11,2021
01-07-2021,A0320150301,70015152,11,2021
01-07-2021,A0320150301,70016177,11,2021
01-07-2021,A0320150301,90008165,11,2021
01-07-2021,A0320150301,90020101,11,2021
01-07-2021,A0321150302,70014143,11,2021
01-07-2021,A0321150302,90004068,11,2021
01-07-2021,A0321150302,90005160,11,2021
01-07-2021,A0321150302,90005161,11,2021
01-07-2021,A0321150302,90009127,11,2021
01-07-2021,A0321150302,90013116,11,2021
01-07-2021,A0321150302,90018107,11,2021
01-07-2021,A0321150303,90012039,11,2021
01-07-2021,A0321150303,90014135,11,2021
01-07-2021,A0321150303,90014140,11,2021
01-07-2021,A0321150303,90017051,11,2021
01-07-2021,A0321150303,90020101,11,2021
01-07-2021,A0418150103,90009128,11,2021
01-07-2021,A0418150103,90011185,11,2021
01-07-2021,A0418150103,90012033,11,2021
01-07-2021,A0418150103,90014141,11,2021
01-07-2021,A0418150103,90016175,11,2021
01-07-2021,A0418150103,90017059,11,2021
01-07-2021,A0118150101,70004069,10,2021
01-07-2021,A0118150101,70015152,10,2021
01-07-2021,A0118150101,90012035,10,2021
01-07-2021,A0118150101,90015145,10,2021
01-07-2021,A0118150101,90016175,10,2021
01-07-2021,A0118150102,90020103,10,2021
01-07-2021,A0118150102,90026205,10,2021
01-07-2021,A0118150103,90004067,10,2021
01-07-2021,A0118150103,90013116,10,2021
01-07-2021,A0118150103,90017052,10,2021
01-07-2021,A0118150103,90017059,10,2021
01-07-2021,A0118150103,90018105,10,2021
01-07-2021,A0118150104,70016177,10,2021
01-07-2021,A0118150104,90004064,10,2021
01-07-2021,A0118150104,90013124,10,2021
01-07-2021,A0118150104,90014140,10,2021
01-07-2021,A0118150104,90016172,10,2021
01-07-2021,A0118150104,90016175,10,2021
01-07-2021,A0219150201,70016177,10,2021
01-07-2021,A0219150201,70020104,10,2021
01-07-2021,A0219150201,90012036,10,2021
01-07-2021,A0219150201,90013124,10,2021
01-07-2021,A0219150201,90016172,10,2021
01-07-2021,A0219150201,90017053,10,2021
01-07-2021,A0219150201,90017055,10,2021
01-07-2021,A0219150202,90014135,10,2021
01-07-2021,A0219150202,90016175,10,2021
01-07-2021,A0219150202,90027207,10,2021
01-07-2021,A0220150203,70004069,10,2021
01-07-2021,A0220150203,70020104,10,2021
01-07-2021,A0220150203,70027208,10,2021
01-07-2021,A0320150301,70010047,10,2021
01-07-2021,A0320150301,70017060,10,2021
01-07-2021,A0320150301,70020104,10,2021
01-07-2021,A0320150301,90016175,10,2021
01-07-2021,A0321150302,70016177,10,2021
01-07-2021,A0321150302,90004063,10,2021
01-07-2021,A0321150302,90017052,10,2021
01-07-2021,A0321150302,90027207,10,2021
01-07-2021,A0321150303,70004069,10,2021
01-07-2021,A0321150303,70027208,10,2021
01-07-2021,A0321150303,90016175,10,2021
01-07-2021,A0321150303,90027207,10,2021
01-07-2021,A0418150103,70012043,10,2021
01-07-2021,A0418150103,70015151,10,2021
01-07-2021,A0418150103,90004067,10,2021
01-07-2021,A0418150103,90015145,10,2021
01-07-2021,A0418150103,90017049,10,2021
01-07-2021,A0118150101,70012043,9,2021
01-07-2021,A0118150101,70014143,9,2021
01-07-2021,A0118150101,90012037,9,2021
01-07-2021,A0118150101,90013117,9,2021
01-07-2021,A0118150101,90018111,9,2021
01-07-2021,A0118150101,90020099,9,2021
01-07-2021,A0118150102,90012035,9,2021
01-07-2021,A0118150102,90016175,9,2021
01-07-2021,A0118150102,90018113,9,2021
01-07-2021,A0118150103,70009133,9,2021
01-07-2021,A0118150103,70014143,9,2021
01-07-2021,A0118150103,70020104,9,2021
01-07-2021,A0118150103,70021096,9,2021
01-07-2021,A0118150103,90017056,9,2021
01-07-2021,A0118150103,90020103,9,2021
01-07-2021,A0118150103,90027207,9,2021
01-07-2021,A0118150104,90009131,9,2021
01-07-2021,A0118150104,90020100,9,2021
01-07-2021,A0118150104,90020101,9,2021
01-07-2021,A0118150104,90021087,9,2021
01-07-2021,A0219150201,70005163,9,2021
01-07-2021,A0219150201,90014136,9,2021
01-07-2021,A0219150201,90016173,9,2021
01-07-2021,A0219150201,90018112,9,2021
01-07-2021,A0219150201,90021087,9,2021
01-07-2021,A0219150202,70009133,9,2021
01-07-2021,A0219150202,90012041,9,2021
01-07-2021,A0220150203,70014143,9,2021
01-07-2021,A0220150203,70023032,9,2021
01-07-2021,A0220150203,90005161,9,2021
01-07-2021,A0220150203,90017055,9,2021
01-07-2021,A0220150203,90018108,9,2021
01-07-2021,A0220150203,90018112,9,2021
01-07-2021,A0220150203,90020097,9,2021
01-07-2021,A0220150203,90027207,9,2021
01-07-2021,A0320150301,90010045,9,2021
01-07-2021,A0320150301,90013121,9,2021
01-07-2021,A0320150301,90015144,9,2021
01-07-2021,A0320150301,90016172,9,2021
01-07-2021,A0320150301,90017049,9,2021
01-07-2021,A0320150301,90017051,9,2021
01-07-2021,A0321150302,70027208,9,2021
01-07-2021,A0321150302,90004061,9,2021
01-07-2021,A0321150303,90017057,9,2021
01-07-2021,A0321150303,90026205,9,2021
01-07-2021,A0418150103,90009127,9,2021
01-07-2021,A0418150103,90012040,9,2021
01-07-2021,A0418150103,90020099,9,2021
01-07-2021,A0118150101,90014135,8,2021
01-07-2021,A0118150101,90017055,8,2021
01-07-2021,A0118150101,90017056,8,2021
01-07-2021,A0118150101,90020101,8,2021
01-07-2021,A0118150102,70013125,8,2021
01-07-2021,A0118150102,90015149,8,2021
01-07-2021,A0118150103,70027208,8,2021
01-07-2021,A0118150103,90012035,8,2021
01-07-2021,A0118150103,90019201,8,2021
01-07-2021,A0118150104,90014139,8,2021
01-07-2021,A0118150104,90020103,8,2021
01-07-2021,A0219150201,70014143,8,2021
01-07-2021,A0219150201,90005160,8,2021
01-07-2021,A0219150201,90009131,8,2021
01-07-2021,A0219150201,90014139,8,2021
01-07-2021,A0219150202,70016177,8,2021
01-07-2021,A0219150202,90017059,8,2021
01-07-2021,A0219150202,90019201,8,2021
01-07-2021,A0219150202,90020099,8,2021
01-07-2021,A0220150203,70015152,8,2021
01-07-2021,A0220150203,90019201,8,2021
01-07-2021,A0220150203,90019203,8,2021
01-07-2021,A0220150203,90020103,8,2021
01-07-2021,A0220150203,90023028,8,2021
01-07-2021,A0320150301,70009133,8,2021
01-07-2021,A0320150301,90004064,8,2021
01-07-2021,A0320150301,90013124,8,2021
01-07-2021,A0320150301,90014139,8,2021
01-07-2021,A0320150301,90015148,8,2021
01-07-2021,A0320150301,90018113,8,2021
01-07-2021,A0320150301,90019203,8,2021
01-07-2021,A0321150302,70019204,8,2021
01-07-2021,A0321150302,90013117,8,2021
01-07-2021,A0321150302,90015145,8,2021
01-07-2021,A0321150302,90020100,8,2021
01-07-2021,A0321150303,70020104,8,2021
01-07-2021,A0321150303,90004068,8,2021
01-07-2021,A0321150303,90014139,8,2021
01-07-2021,A0321150303,90018109,8,2021
01-07-2021,A0321150303,90019200,8,2021
01-07-2021,A0418150103,90004065,8,2021
01-07-2021,A0418150103,90012041,8,2021
01-07-2021,A0418150103,90017053,8,2021
01-07-2021,A0118150101,70019204,7,2021
01-07-2021,A0118150101,70027208,7,2021
01-07-2021,A0118150101,90011189,7,2021
01-07-2021,A0118150101,90012033,7,2021
01-07-2021,A0118150101,90026205,7,2021
01-07-2021,A0118150102,70019204,7,2021
01-07-2021,A0118150102,90004068,7,2021
01-07-2021,A0118150102,90019201,7,2021
01-07-2021,A0118150102,90019203,7,2021
01-07-2021,A0118150103,70017060,7,2021
01-07-2021,A0118150103,90010044,7,2021
01-07-2021,A0118150103,90012036,7,2021
01-07-2021,A0118150104,90018107,7,2021
01-07-2021,A0118150104,90024184,7,2021
01-07-2021,A0219150201,70018115,7,2021
01-07-2021,A0219150201,90004067,7,2021
01-07-2021,A0219150201,90009132,7,2021
01-07-2021,A0219150202,90004068,7,2021
01-07-2021,A0219150202,90019200,7,2021
01-07-2021,A0219150202,90020100,7,2021
01-07-2021,A0320150301,90020099,7,2021
01-07-2021,A0321150302,70012043,7,2021
01-07-2021,A0321150302,90014137,7,2021
01-07-2021,A0321150302,90014141,7,2021
01-07-2021,A0321150302,90017053,7,2021
01-07-2021,A0321150302,90024183,7,2021
01-07-2021,A0321150303,90004064,7,2021
01-07-2021,A0321150303,90004065,7,2021
01-07-2021,A0321150303,90020099,7,2021
01-07-2021,A0321150303,90020103,7,2021
01-07-2021,A0321150303,90024183,7,2021
01-07-2021,A0418150103,90004068,7,2021
01-07-2021,A0418150103,90013120,7,2021
01-07-2021,A0418150103,90014139,7,2021
01-07-2021,A0418150103,90016171,7,2021
01-07-2021,A0418150103,90016176,7,2021
01-07-2021,A0418150103,90020103,7,2021
01-07-2021,A0118150101,90005159,6,2021
01-07-2021,A0118150101,90013116,6,2021
01-07-2021,A0118150101,90017049,6,2021
01-07-2021,A0118150102,70010048,6,2021
01-07-2021,A0118150102,90004061,6,2021
01-07-2021,A0118150102,90014135,6,2021
01-07-2021,A0118150102,90014139,6,2021
01-07-2021,A0118150102,90018108,6,2021
01-07-2021,A0118150102,90020101,6,2021
01-07-2021,A0118150102,90024183,6,2021
01-07-2021,A0118150102,90024184,6,2021
01-07-2021,A0118150103,70018115,6,2021
01-07-2021,A0118150103,90004061,6,2021
01-07-2021,A0118150103,90004068,6,2021
01-07-2021,A0118150103,90014136,6,2021
01-07-2021,A0118150103,90020097,6,2021
01-07-2021,A0118150104,90004061,6,2021
01-07-2021,A0118150104,90004065,6,2021
01-07-2021,A0118150104,90009128,6,2021
01-07-2021,A0118150104,90024183,6,2021
01-07-2021,A0219150201,90017059,6,2021
01-07-2021,A0219150201,90020097,6,2021
01-07-2021,A0219150201,90024183,6,2021
01-07-2021,A0219150201,90027207,6,2021
01-07-2021,A0219150202,90016171,6,2021
01-07-2021,A0219150202,90020101,6,2021
01-07-2021,A0220150203,90017051,6,2021
01-07-2021,A0220150203,90019200,6,2021
01-07-2021,A0220150203,90020099,6,2021
01-07-2021,A0220150203,90020100,6,2021
01-07-2021,A0220150203,90024184,6,2021
01-07-2021,A0320150301,90004061,6,2021
01-07-2021,A0320150301,90013119,6,2021
01-07-2021,A0320150301,90016171,6,2021
01-07-2021,A0320150301,90020097,6,2021
01-07-2021,A0321150302,70020104,6,2021
01-07-2021,A0321150302,90009132,6,2021
01-07-2021,A0321150302,90016173,6,2021
01-07-2021,A0321150303,90016172,6,2021
01-07-2021,A0321150303,90017059,6,2021
01-07-2021,A0321150303,90019201,6,2021
01-07-2021,A0321150303,90019203,6,2021
01-07-2021,A0418150103,70009133,6,2021
01-07-2021,A0418150103,90019200,6,2021
01-07-2021,A0418150103,90020100,6,2021
01-07-2021,A0418150103,90027207,6,2021
01-07-2021,A0118150101,70010048,5,2021
01-07-2021,A0118150101,90014139,5,2021
01-07-2021,A0118150101,90017053,5,2021
01-07-2021,A0118150101,90024184,5,2021
01-07-2021,A0118150101,90027207,5,2021
01-07-2021,A0118150102,70027208,5,2021
01-07-2021,A0118150102,90005159,5,2021
01-07-2021,A0118150102,90017056,5,2021
01-07-2021,A0118150102,90017057,5,2021
01-07-2021,A0118150103,70012043,5,2021
01-07-2021,A0118150103,70019204,5,2021
01-07-2021,A0118150103,90014141,5,2021
01-07-2021,A0118150103,90016175,5,2021
01-07-2021,A0118150103,90017051,5,2021
01-07-2021,A0118150103,90020100,5,2021
01-07-2021,A0118150103,90024183,5,2021
01-07-2021,A0118150104,90018109,5,2021
01-07-2021,A0118150104,90019201,5,2021
01-07-2021,A0219150201,70027208,5,2021
01-07-2021,A0219150201,90019201,5,2021
01-07-2021,A0219150202,70027208,5,2021
01-07-2021,A0219150202,90010045,5,2021
01-07-2021,A0219150202,90019203,5,2021
01-07-2021,A0219150202,90020097,5,2021
01-07-2021,A0219150202,90026205,5,2021
01-07-2021,A0220150203,90004067,5,2021
01-07-2021,A0220150203,90013121,5,2021
01-07-2021,A0220150203,90013124,5,2021
01-07-2021,A0320150301,70012043,5,2021
01-07-2021,A0320150301,90019200,5,2021
01-07-2021,A0320150301,90020103,5,2021
01-07-2021,A0320150301,90025209,5,2021
01-07-2021,A0320150301,90027207,5,2021
01-07-2021,A0321150302,90020103,5,2021
01-07-2021,A0321150303,70019204,5,2021
01-07-2021,A0321150303,90016176,5,2021
01-07-2021,A0418150103,90017055,5,2021
01-07-2021,A0418150103,90018105,5,2021
01-07-2021,A0418150103,90018108,5,2021
01-07-2021,A0418150103,90018111,5,2021
01-07-2021,A0118150101,90019200,4,2021
01-07-2021,A0118150101,90020100,4,2021
01-07-2021,A0118150102,90009128,4,2021
01-07-2021,A0118150102,90016172,4,2021
01-07-2021,A0118150102,90020100,4,2021
01-07-2021,A0118150102,90025209,4,2021
01-07-2021,A0118150103,70004069,4,2021
01-07-2021,A0118150103,90016173,4,2021
01-07-2021,A0118150103,90018111,4,2021
01-07-2021,A0118150103,90019200,4,2021
01-07-2021,A0118150103,90025209,4,2021
01-07-2021,A0118150104,70005163,4,2021
01-07-2021,A0118150104,70010047,4,2021
01-07-2021,A0118150104,70019204,4,2021
01-07-2021,A0118150104,90004067,4,2021
01-07-2021,A0118150104,90017053,4,2021
01-07-2021,A0118150104,90018113,4,2021
01-07-2021,A0118150104,90020097,4,2021
01-07-2021,A0118150104,90026205,4,2021
01-07-2021,A0219150201,90013123,4,2021
01-07-2021,A0219150201,90019203,4,2021
01-07-2021,A0219150201,90020099,4,2021
01-07-2021,A0219150201,90020100,4,2021
01-07-2021,A0219150202,70019204,4,2021
01-07-2021,A0219150202,90005161,4,2021
01-07-2021,A0219150202,90017057,4,2021
01-07-2021,A0220150203,90004068,4,2021
01-07-2021,A0220150203,90013123,4,2021
01-07-2021,A0220150203,90016173,4,2021
01-07-2021,A0320150301,70019204,4,2021
01-07-2021,A0320150301,90009132,4,2021
01-07-2021,A0320150301,90013117,4,2021
01-07-2021,A0320150301,90026205,4,2021
01-07-2021,A0321150302,90017057,4,2021
01-07-2021,A0321150302,90020101,4,2021
01-07-2021,A0321150302,90026205,4,2021
01-07-2021,A0321150303,70017060,4,2021
01-07-2021,A0321150303,70018115,4,2021
01-07-2021,A0321150303,90004067,4,2021
01-07-2021,A0321150303,90005160,4,2021
01-07-2021,A0321150303,90010045,4,2021
01-07-2021,A0321150303,90013116,4,2021
01-07-2021,A0321150303,90016171,4,2021
01-07-2021,A0321150303,90016173,4,2021
01-07-2021,A0321150303,90024184,4,2021
01-07-2021,A0418150103,70014143,4,2021
01-07-2021,A0418150103,90013119,4,2021
01-07-2021,A0418150103,90016173,4,2021
01-07-2021,A0418150103,90020101,4,2021
01-07-2021,A0418150103,90024183,4,2021
01-07-2021,A0418150103,90026205,4,2021
01-07-2021,A0118150101,90016171,3,2021
01-07-2021,A0118150101,90016173,3,2021
01-07-2021,A0118150102,70020104,3,2021
01-07-2021,A0118150102,90004064,3,2021
01-07-2021,A0118150102,90019200,3,2021
01-07-2021,A0118150102,90020097,3,2021
01-07-2021,A0118150102,90020099,3,2021
01-07-2021,A0118150102,90027207,3,2021
01-07-2021,A0118150103,90020101,3,2021
01-07-2021,A0118150103,90024184,3,2021
01-07-2021,A0118150104,70020104,3,2021
01-07-2021,A0118150104,70027208,3,2021
01-07-2021,A0118150104,90016176,3,2021
01-07-2021,A0118150104,90019200,3,2021
01-07-2021,A0118150104,90019203,3,2021
01-07-2021,A0118150104,90025209,3,2021
01-07-2021,A0118150104,90027207,3,2021
01-07-2021,A0219150201,70019204,3,2021
01-07-2021,A0219150201,90004068,3,2021
01-07-2021,A0219150201,90020103,3,2021
01-07-2021,A0219150201,90024184,3,2021
01-07-2021,A0219150202,70020104,3,2021
01-07-2021,A0219150202,90024184,3,2021
01-07-2021,A0219150202,90025209,3,2021
01-07-2021,A0220150203,90004063,3,2021
01-07-2021,A0220150203,90004064,3,2021
01-07-2021,A0220150203,90020101,3,2021
01-07-2021,A0220150203,90025209,3,2021
01-07-2021,A0320150301,70027208,3,2021
01-07-2021,A0320150301,90004068,3,2021
01-07-2021,A0320150301,90017059,3,2021
01-07-2021,A0320150301,90019201,3,2021
01-07-2021,A0320150301,90024183,3,2021
01-07-2021,A0321150302,90019203,3,2021
01-07-2021,A0321150302,90020097,3,2021
01-07-2021,A0321150302,90025209,3,2021
01-07-2021,A0418150103,90019203,3,2021
01-07-2021,A0418150103,90025209,3,2021
01-07-2021,A0118150101,90019201,2,2021
01-07-2021,A0118150101,90019203,2,2021
01-07-2021,A0118150101,90020103,2,2021
01-07-2021,A0118150101,90024183,2,2021
01-07-2021,A0118150101,90025209,2,2021
01-07-2021,A0118150102,90004063,2,2021
01-07-2021,A0118150103,90020099,2,2021
01-07-2021,A0118150104,90004063,2,2021
01-07-2021,A0118150104,90020099,2,2021
01-07-2021,A0219150201,90004061,2,2021
01-07-2021,A0219150201,90019200,2,2021
01-07-2021,A0219150201,90025209,2,2021
01-07-2021,A0219150202,90024183,2,2021
01-07-2021,A0220150203,70019204,2,2021
01-07-2021,A0220150203,90016176,2,2021
01-07-2021,A0220150203,90024183,2,2021
01-07-2021,A0320150301,90020100,2,2021
01-07-2021,A0320150301,90024184,2,2021
01-07-2021,A0321150302,70004069,2,2021
01-07-2021,A0321150302,90016176,2,2021
01-07-2021,A0321150302,90019200,2,2021
01-07-2021,A0321150302,90019201,2,2021
01-07-2021,A0321150302,90020099,2,2021
01-07-2021,A0321150302,90024184,2,2021
01-07-2021,A0321150303,90020097,2,2021
01-07-2021,A0321150303,90020100,2,2021
01-07-2021,A0418150103,70016177,2,2021
01-07-2021,A0418150103,70019204,2,2021
01-07-2021,A0418150103,70020104,2,2021
01-07-2021,A0418150103,90004064,2,2021
01-07-2021,A0418150103,90020097,2,2021
01-07-2021,A0418150103,90024184,2,2021
01-07-2021,A0118150103,90019203,1,2021
01-07-2021,A0321150303,90025209,1,2021
01-07-2021,A0418150103,70027208,1,2021
01-07-2021,A0418150103,90019201,1,2021
01-08-2021,A0321150302,80007196,76,2021
01-08-2021,A0118150104,80007195,100,2021
01-08-2021,A0220150203,80007196,85,2021
01-08-2021,A0321150303,80007195,69,2021
01-08-2021,A0118150101,80007195,104,2021
01-08-2021,A0219150201,80007196,72,2021
01-08-2021,A0219150202,80007196,90,2021
01-08-2021,A0118150103,80007195,84,2021
01-08-2021,A0219150202,90002008,60,2021
01-08-2021,A0118150101,80007196,108,2021
01-08-2021,A0219150201,90002008,65,2021
01-08-2021,A0118150104,80007196,48,2021
01-08-2021,A0321150302,80007195,78,2021
01-08-2021,A0118150102,90002008,52,2021
01-08-2021,A0118150102,80001019,72,2021
01-08-2021,A0118150103,90002008,49,2021
01-08-2021,A0320150301,80007195,63,2021
01-08-2021,A0220150203,90002008,80,2021
01-08-2021,A0321150302,80001019,69,2021
01-08-2021,A0219150201,80007195,58,2021
01-08-2021,A0118150101,80006155,78,2021
01-08-2021,A0118150103,80007196,64,2021
01-08-2021,A0219150202,80007195,81,2021
01-08-2021,A0219150202,90002006,52,2021
01-08-2021,A0418150103,80007196,78,2021
01-08-2021,A0320150301,90002002,45,2021
01-08-2021,A0320150301,90002008,54,2021
01-08-2021,A0118150104,90002007,45,2021
01-08-2021,A0219150202,70002018,47,2021
01-08-2021,A0220150203,80007195,74,2021
01-08-2021,A0118150104,90002012,77,2021
01-08-2021,A0219150202,80001019,43,2021
01-08-2021,A0118150101,90002015,57,2021
01-08-2021,A0118150104,80006155,71,2021
01-08-2021,A0320150301,80001019,67,2021
01-08-2021,A0118150104,90002003,55,2021
01-08-2021,A0219150202,90002012,85,2021
01-08-2021,A0118150102,80006154,58,2021
01-08-2021,A0118150102,80006155,49,2021
01-08-2021,A0118150101,90002010,80,2021
01-08-2021,A0320150301,90002014,68,2021
01-08-2021,A0321150302,90002004,51,2021
01-08-2021,A0220150203,80006155,53,2021
01-08-2021,A0118150101,90002014,48,2021
01-08-2021,A0118150103,90002007,70,2021
01-08-2021,A0220150203,90002007,91,2021
01-08-2021,A0118150102,80007196,46,2021
01-08-2021,A0219150201,80006155,46,2021
01-08-2021,A0321150302,90002012,61,2021
01-08-2021,A0321150303,70002018,59,2021
01-08-2021,A0219150202,90002010,86,2021
01-08-2021,A0321150302,90002008,64,2021
01-08-2021,A0219150202,90002014,50,2021
01-08-2021,A0321150302,90022074,44,2021
01-08-2021,A0118150103,90002010,53,2021
01-08-2021,A0118150103,90022074,43,2021
01-08-2021,A0219150201,90002010,55,2021
01-08-2021,A0220150203,80001019,74,2021
01-08-2021,A0321150302,80006154,57,2021
01-08-2021,A0219150201,90002003,67,2021
01-08-2021,A0220150203,90002015,30,2021
01-08-2021,A0418150103,80006155,31,2021
01-08-2021,A0118150102,90002002,55,2021
01-08-2021,A0118150102,90002004,33,2021
01-08-2021,A0320150301,90002015,66,2021
01-08-2021,A0321150303,90002004,60,2021
01-08-2021,A0418150103,90002006,57,2021
01-08-2021,A0418150103,90002003,50,2021
01-08-2021,A0118150102,90002016,39,2021
01-08-2021,A0118150103,90002004,64,2021
01-08-2021,A0220150203,90002010,55,2021
01-08-2021,A0418150103,90002007,69,2021
01-08-2021,A0118150101,80001019,50,2021
01-08-2021,A0118150103,90002012,64,2021
01-08-2021,A0418150103,90002015,71,2021
01-08-2021,A0320150301,80007196,67,2021
01-08-2021,A0321150302,90002011,39,2021
01-08-2021,A0321150302,90002015,28,2021
01-08-2021,A0321150303,90002008,46,2021
01-08-2021,A0219150201,80001019,58,2021
01-08-2021,A0118150101,90002003,31,2021
01-08-2021,A0118150103,90002016,33,2021
01-08-2021,A0118150104,90002004,61,2021
01-08-2021,A0418150103,70002018,45,2021
01-08-2021,A0418150103,90022074,30,2021
01-08-2021,A0118150103,70002018,46,2021
01-08-2021,A0118150101,70022084,66,2021
01-08-2021,A0118150104,90022078,36,2021
01-08-2021,A0320150301,90022080,42,2021
01-08-2021,A0118150103,80001019,45,2021
01-08-2021,A0320150301,90002012,59,2021
01-08-2021,A0320150301,90002006,52,2021
01-08-2021,A0320150301,90002016,74,2021
01-08-2021,A0321150303,80001019,35,2021
01-08-2021,A0118150101,90022080,45,2021
01-08-2021,A0220150203,90022076,53,2021
01-08-2021,A0219150201,90002014,70,2021
01-08-2021,A0219150201,90022079,36,2021
01-08-2021,A0220150203,90022071,33,2021
01-08-2021,A0219150201,90022080,74,2021
01-08-2021,A0118150103,90022072,30,2021
01-08-2021,A0118150104,90002010,29,2021
01-08-2021,A0320150301,70002018,40,2021
01-08-2021,A0118150103,80006154,44,2021
01-08-2021,A0118150102,90022078,36,2021
01-08-2021,A0118150103,90002014,39,2021
01-08-2021,A0220150203,90022080,67,2021
01-08-2021,A0321150302,90022082,28,2021
01-08-2021,A0118150101,70002018,77,2021
01-08-2021,A0320150301,90022071,40,2021
01-08-2021,A0118150102,90002010,74,2021
01-08-2021,A0321150303,90002002,31,2021
01-08-2021,A0418150103,90002008,67,2021
01-08-2021,A0118150102,70002018,30,2021
01-08-2021,A0118150103,70022084,50,2021
01-08-2021,A0219150201,70002018,52,2021
01-08-2021,A0219150201,90002012,72,2021
01-08-2021,A0220150203,90002016,35,2021
01-08-2021,A0118150103,90002011,31,2021
01-08-2021,A0219150201,90002015,76,2021
01-08-2021,A0418150103,90002010,72,2021
01-08-2021,A0118150103,90002003,54,2021
01-08-2021,A0220150203,90022074,49,2021
01-08-2021,A0321150302,90002014,54,2021
01-08-2021,A0321150303,80006155,73,2021
01-08-2021,A0118150101,90002006,58,2021
01-08-2021,A0219150202,90022071,61,2021
01-08-2021,A0321150303,70022084,43,2021
01-08-2021,A0118150101,90022082,66,2021
01-08-2021,A0418150103,90002002,31,2021
01-08-2021,A0118150102,90022075,40,2021
01-08-2021,A0219150201,80006154,44,2021
01-08-2021,A0220150203,90022078,63,2021
01-08-2021,A0118150102,90022082,46,2021
01-08-2021,A0118150104,90002016,76,2021
01-08-2021,A0219150202,90022074,33,2021
01-08-2021,A0118150101,90002016,64,2021
01-08-2021,A0220150203,90002014,47,2021
01-08-2021,A0320150301,90022076,68,2021
01-08-2021,A0321150302,90002006,39,2021
01-08-2021,A0219150201,90002011,40,2021
01-08-2021,A0220150203,90022072,64,2021
01-08-2021,A0418150103,90022071,51,2021
01-08-2021,A0118150104,90022082,32,2021
01-08-2021,A0219150202,90022080,59,2021
01-08-2021,A0418150103,90002014,34,2021
01-08-2021,A0418150103,90022076,44,2021
01-08-2021,A0118150101,90002011,67,2021
01-08-2021,A0320150301,90022074,42,2021
01-08-2021,A0219150201,90002016,49,2021
01-08-2021,A0220150203,90002004,61,2021
01-08-2021,A0118150102,90002014,46,2021
01-08-2021,A0118150103,90022080,36,2021
01-08-2021,A0118150104,90022076,50,2021
01-08-2021,A0219150202,90002004,38,2021
01-08-2021,A0220150203,90022075,59,2021
01-08-2021,A0118150102,90022083,75,2021
01-08-2021,A0321150303,80007196,62,2021
01-08-2021,A0321150303,90023023,28,2021
01-08-2021,A0118150102,90002012,65,2021
01-08-2021,A0118150102,90022079,29,2021
01-08-2021,A0220150203,80006154,28,2021
01-08-2021,A0118150101,90002004,49,2021
01-08-2021,A0118150104,90002015,33,2021
01-08-2021,A0321150303,70007199,70,2021
01-08-2021,A0321150303,90002016,64,2021
01-08-2021,A0118150101,90003179,21,2021
01-08-2021,A0118150102,90002006,71,2021
01-08-2021,A0219150201,90022075,49,2021
01-08-2021,A0219150201,90022082,46,2021
01-08-2021,A0321150302,90022071,44,2021
01-08-2021,A0321150303,70003182,52,2021
01-08-2021,A0418150103,70022084,46,2021
01-08-2021,A0418150103,90002016,30,2021
01-08-2021,A0220150203,70007199,57,2021
01-08-2021,A0321150303,70007198,57,2021
01-08-2021,A0219150202,90002002,43,2021
01-08-2021,A0219150202,90002015,46,2021
01-08-2021,A0320150301,90002010,65,2021
01-08-2021,A0321150303,90022074,42,2021
01-08-2021,A0219150201,90002004,26,2021
01-08-2021,A0321150303,90002003,61,2021
01-08-2021,A0321150303,90022071,23,2021
01-08-2021,A0219150202,90002016,29,2021
01-08-2021,A0219150202,90022082,43,2021
01-08-2021,A0321150303,90003180,48,2021
01-08-2021,A0321150303,90022072,60,2021
01-08-2021,A0118150102,90022080,56,2021
01-08-2021,A0320150301,90002003,67,2021
01-08-2021,A0321150302,90022075,69,2021
01-08-2021,A0118150104,80001019,34,2021
01-08-2021,A0321150302,90002003,51,2021
01-08-2021,A0219150202,90022076,71,2021
01-08-2021,A0219150201,90002006,22,2021
01-08-2021,A0118150103,90022078,21,2021
01-08-2021,A0118150103,90023023,32,2021
01-08-2021,A0118150102,90002011,38,2021
01-08-2021,A0320150301,70007199,41,2021
01-08-2021,A0320150301,90022075,51,2021
01-08-2021,A0321150303,90022079,37,2021
01-08-2021,A0118150103,80006155,51,2021
01-08-2021,A0321150302,90003180,71,2021
01-08-2021,A0321150303,90002006,30,2021
01-08-2021,A0118150101,90022083,44,2021
01-08-2021,A0118150104,90022074,67,2021
01-08-2021,A0219150201,90002007,58,2021
01-08-2021,A0219150202,80006155,42,2021
01-08-2021,A0418150103,90022082,43,2021
01-08-2021,A0219150202,90022075,98,2021
01-08-2021,A0118150101,90002007,97,2021
01-08-2021,A0118150104,90002008,96,2021
01-08-2021,A0118150101,90022074,95,2021
01-08-2021,A0219150201,90002002,95,2021
01-08-2021,A0219150201,70022084,94,2021
01-08-2021,A0219150202,90003180,94,2021
01-08-2021,A0220150203,90022082,94,2021
01-08-2021,A0320150301,90022082,94,2021
